ciclo,userId,contratoId,intento_exitoso,operacion_exitosa,token_valido,caso
109,empleado_3,3,True,True,True,caso1
110,empleado_4,4,False,False,False,caso2
111,aspirante_1,1,False,False,True,caso4
112,empleado_4,4,False,False,False,caso2
113,empleado_1,1,False,False,False,caso2
114,empleado_1,1,False,False,False,caso2
115,empleado_2,2,True,True,True,caso1
116,empleado_4,4,True,True,True,caso1
117,empleado_2,5,False,False,True,caso3
118,empleado_2,10,False,False,True,caso3
119,empleado_2,9,False,False,True,caso3
120,empleado_2,7,False,False,True,caso3
121,aspirante_2,2,False,False,True,caso4
122,empleado_2,2,True,True,True,caso1
123,aspirante_4,4,False,False,True,caso4
124,aspirante_2,2,False,False,True,caso4
125,empleado_1,10,False,False,True,caso3
126,empleado_1,1,False,False,False,caso2
127,empleado_4,7,False,False,True,caso3
128,aspirante_2,2,False,False,True,caso4
129,empleado_4,4,True,True,True,caso1
130,empleado_4,4,True,True,True,caso1
131,empleado_3,3,False,False,False,caso2
132,empleado_1,1,True,True,True,caso1
133,empleado_2,2,False,False,False,caso2
134,empleado_3,3,False,False,False,caso2
135,empleado_3,5,False,False,True,caso3
136,empleado_1,10,False,False,True,caso3
137,empleado_3,3,False,False,False,caso2
138,empleado_2,2,False,False,False,caso2
139,empleado_4,4,True,True,True,caso1
140,empleado_1,1,False,False,False,caso2
141,empleado_3,3,True,True,True,caso1
142,empleado_2,2,True,True,True,caso1
143,empleado_3,3,True,True,True,caso1
144,empleado_4,4,False,False,False,caso2
145,empleado_1,1,False,False,False,caso2
146,aspirante_2,2,False,False,True,caso4
147,empleado_4,9,False,False,True,caso3
148,empleado_4,7,False,False,True,caso3
149,empleado_2,2,True,True,True,caso1
150,empleado_2,2,True,True,True,caso1
151,empleado_4,4,True,True,True,caso1
152,empleado_3,3,True,True,True,caso1
153,empleado_2,2,True,True,True,caso1
154,empleado_1,1,True,True,True,caso1
155,aspirante_2,2,False,False,True,caso4
156,empleado_3,3,True,True,True,caso1
157,aspirante_4,4,False,False,True,caso4
158,empleado_4,7,False,False,True,caso3
159,aspirante_2,2,False,False,True,caso4
160,empleado_1,1,True,True,True,caso1
161,empleado_4,4,True,True,True,caso1
162,empleado_4,4,True,True,True,caso1
163,empleado_2,7,False,False,True,caso3
164,empleado_4,9,False,False,True,caso3
165,empleado_2,2,False,False,False,caso2
166,empleado_1,1,True,True,True,caso1
167,empleado_4,7,False,False,True,caso3
168,empleado_2,2,True,True,True,caso1
169,empleado_1,1,True,True,True,caso1
170,empleado_1,8,False,False,True,caso3
171,empleado_4,4,True,True,True,caso1
172,empleado_4,4,True,True,True,caso1
173,empleado_4,4,True,True,True,caso1
174,empleado_3,3,False,False,False,caso2
175,empleado_2,2,True,True,True,caso1
176,empleado_1,1,True,True,True,caso1
177,empleado_4,8,False,False,True,caso3
178,aspirante_3,3,False,False,True,caso4
179,empleado_4,10,False,False,True,caso3
180,aspirante_2,2,False,False,True,caso4
181,empleado_3,3,True,True,True,caso1
182,empleado_4,8,False,False,True,caso3
183,aspirante_3,3,False,False,True,caso4
184,empleado_2,2,True,True,True,caso1
185,empleado_2,2,True,True,True,caso1
186,aspirante_2,2,False,False,True,caso4
187,empleado_1,1,True,True,True,caso1
188,empleado_2,2,True,True,True,caso1
189,aspirante_2,2,False,False,True,caso4
190,empleado_2,2,True,True,True,caso1
191,empleado_2,2,False,False,False,caso2
192,empleado_3,3,True,True,True,caso1
193,empleado_1,1,False,False,False,caso2
194,empleado_3,9,False,False,True,caso3
195,empleado_2,10,False,False,True,caso3
196,empleado_3,3,True,True,True,caso1
197,empleado_4,4,True,True,True,caso1
198,empleado_3,10,False,False,True,caso3
199,empleado_3,3,False,False,False,caso2
200,aspirante_2,2,False,False,True,caso4
201,empleado_4,4,False,False,False,caso2
202,empleado_2,2,True,True,True,caso1
203,aspirante_3,3,False,False,True,caso4
204,empleado_4,4,True,True,True,caso1
205,empleado_4,4,True,True,True,caso1
206,aspirante_3,3,False,False,True,caso4
207,empleado_2,8,False,False,True,caso3
208,empleado_3,3,True,True,True,caso1
209,empleado_1,1,True,True,True,caso1
210,empleado_3,3,False,False,False,caso2
211,empleado_1,10,False,False,True,caso3
212,empleado_3,3,True,True,True,caso1
213,empleado_2,2,False,False,False,caso2
214,empleado_2,2,False,False,False,caso2
215,empleado_3,3,False,False,False,caso2
216,empleado_3,3,False,False,False,caso2
217,aspirante_3,3,False,False,True,caso4
218,empleado_4,4,False,False,False,caso2
219,empleado_2,10,False,False,True,caso3
220,aspirante_3,3,False,False,True,caso4
221,empleado_3,3,False,False,False,caso2
222,empleado_4,4,True,True,True,caso1
223,empleado_3,9,False,False,True,caso3
224,empleado_3,10,False,False,True,caso3
225,empleado_4,4,True,True,True,caso1
226,empleado_2,2,True,True,True,caso1
227,aspirante_4,4,False,False,True,caso4
228,empleado_1,1,False,False,False,caso2
229,empleado_1,1,True,True,True,caso1
230,empleado_2,2,True,True,True,caso1
231,empleado_4,4,True,True,True,caso1
232,empleado_1,1,True,True,True,caso1
233,empleado_4,9,False,False,True,caso3
234,empleado_1,1,True,True,True,caso1
235,empleado_4,10,False,False,True,caso3
236,empleado_2,2,True,True,True,caso1
237,empleado_4,4,True,True,True,caso1
238,empleado_1,1,True,True,True,caso1
239,empleado_3,3,False,False,False,caso2
240,empleado_4,4,True,True,True,caso1
241,empleado_1,1,False,False,False,caso2
242,empleado_1,7,False,False,True,caso3
243,empleado_3,3,False,False,False,caso2
244,empleado_2,9,False,False,True,caso3
245,empleado_1,1,False,False,False,caso2
246,empleado_4,5,False,False,True,caso3
247,empleado_3,3,True,True,True,caso1
248,empleado_2,7,False,False,True,caso3
249,empleado_1,1,False,False,False,caso2
250,aspirante_1,1,False,False,True,caso4
251,empleado_1,1,True,True,True,caso1
252,empleado_2,2,True,True,True,caso1
253,empleado_2,2,True,True,True,caso1
254,empleado_2,5,False,False,True,caso3
255,empleado_2,2,True,True,True,caso1
256,empleado_2,2,True,True,True,caso1
257,empleado_1,10,False,False,True,caso3
258,empleado_3,3,False,False,False,caso2
259,empleado_3,6,False,False,True,caso3
260,empleado_2,8,False,False,True,caso3
261,aspirante_2,2,False,False,True,caso4
262,empleado_4,4,True,True,True,caso1
263,aspirante_1,1,False,False,True,caso4
264,empleado_4,4,True,True,True,caso1
265,empleado_3,3,False,False,False,caso2
266,empleado_1,1,True,True,True,caso1
267,empleado_1,9,False,False,True,caso3
268,aspirante_2,2,False,False,True,caso4
269,empleado_1,1,True,True,True,caso1
270,aspirante_3,3,False,False,True,caso4
271,aspirante_2,2,False,False,True,caso4
272,empleado_1,8,False,False,True,caso3
273,empleado_4,10,False,False,True,caso3
274,empleado_3,3,False,False,False,caso2
275,empleado_3,8,False,False,True,caso3
276,aspirante_2,2,False,False,True,caso4
277,empleado_2,2,True,True,True,caso1
278,empleado_4,4,True,True,True,caso1
279,empleado_3,3,True,True,True,caso1
280,aspirante_1,1,False,False,True,caso4
281,empleado_2,2,True,True,True,caso1
282,empleado_4,4,True,True,True,caso1
283,empleado_2,10,False,False,True,caso3
284,empleado_3,9,False,False,True,caso3
285,aspirante_1,1,False,False,True,caso4
286,empleado_2,2,False,False,False,caso2
287,aspirante_1,1,False,False,True,caso4
288,aspirante_3,3,False,False,True,caso4
289,empleado_4,4,True,True,True,caso1
290,empleado_1,1,True,True,True,caso1
291,aspirante_4,4,False,False,True,caso4
292,empleado_1,5,False,False,True,caso3
293,empleado_4,4,False,False,False,caso2
294,aspirante_1,1,False,False,True,caso4
295,aspirante_4,4,False,False,True,caso4
296,empleado_2,2,False,False,False,caso2
297,empleado_3,3,True,True,True,caso1
298,empleado_4,4,True,True,True,caso1
299,aspirante_3,3,False,False,True,caso4
300,aspirante_4,4,False,False,True,caso4
301,aspirante_2,2,False,False,True,caso4
302,empleado_1,1,True,True,True,caso1
303,empleado_1,1,True,True,True,caso1
304,aspirante_4,4,False,False,True,caso4
305,empleado_1,1,True,True,True,caso1
306,empleado_3,3,True,True,True,caso1
307,empleado_3,7,False,False,True,caso3
308,empleado_1,1,True,True,True,caso1
309,empleado_1,1,False,False,False,caso2
310,empleado_4,4,False,False,False,caso2
311,aspirante_3,3,False,False,True,caso4
312,empleado_4,4,True,True,True,caso1
313,empleado_2,8,False,False,True,caso3
314,aspirante_2,2,False,False,True,caso4
315,empleado_4,4,True,True,True,caso1
316,empleado_1,7,False,False,True,caso3
317,empleado_1,10,False,False,True,caso3
318,empleado_1,1,True,True,True,caso1
319,empleado_4,4,True,True,True,caso1
320,aspirante_4,4,False,False,True,caso4
321,empleado_4,4,True,True,True,caso1
322,empleado_2,2,True,True,True,caso1
323,empleado_3,8,False,False,True,caso3
324,empleado_4,4,True,True,True,caso1
325,empleado_3,3,True,True,True,caso1
326,empleado_1,1,False,False,False,caso2
327,empleado_2,2,False,False,False,caso2
328,empleado_2,2,True,True,True,caso1
329,empleado_2,2,True,True,True,caso1
330,aspirante_3,3,False,False,True,caso4
331,aspirante_3,3,False,False,True,caso4
332,empleado_2,2,True,True,True,caso1
333,empleado_4,4,False,False,False,caso2
334,empleado_2,2,False,False,False,caso2
335,empleado_3,3,True,True,True,caso1
336,aspirante_3,3,False,False,True,caso4
337,aspirante_2,2,False,False,True,caso4
338,empleado_4,6,False,False,True,caso3
339,empleado_2,5,False,False,True,caso3
340,empleado_2,10,False,False,True,caso3
341,empleado_1,1,True,True,True,caso1
342,empleado_1,1,False,False,False,caso2
343,empleado_2,2,True,True,True,caso1
344,empleado_2,2,True,True,True,caso1
345,empleado_1,1,True,True,True,caso1
346,empleado_2,5,False,False,True,caso3
347,empleado_4,4,True,True,True,caso1
348,empleado_4,4,True,True,True,caso1
349,aspirante_4,4,False,False,True,caso4
350,aspirante_2,2,False,False,True,caso4
351,empleado_1,5,False,False,True,caso3
352,aspirante_3,3,False,False,True,caso4
353,empleado_3,3,False,False,False,caso2
354,aspirante_4,4,False,False,True,caso4
355,empleado_1,1,False,False,False,caso2
356,empleado_3,3,True,True,True,caso1
357,empleado_4,4,True,True,True,caso1
358,empleado_1,1,True,True,True,caso1
359,empleado_3,3,True,True,True,caso1
360,empleado_1,1,False,False,False,caso2
361,empleado_2,6,False,False,True,caso3
362,empleado_1,1,True,True,True,caso1
363,empleado_4,4,False,False,False,caso2
364,empleado_2,2,True,True,True,caso1
365,empleado_1,1,True,True,True,caso1
366,empleado_2,2,True,True,True,caso1
367,empleado_2,2,True,True,True,caso1
368,empleado_1,6,False,False,True,caso3
369,empleado_1,1,True,True,True,caso1
370,empleado_3,3,True,True,True,caso1
371,empleado_2,5,False,False,True,caso3
372,empleado_2,2,False,False,False,caso2
373,aspirante_3,3,False,False,True,caso4
374,empleado_3,3,True,True,True,caso1
375,empleado_4,4,True,True,True,caso1
376,empleado_2,2,True,True,True,caso1
377,empleado_3,3,False,False,False,caso2
378,empleado_2,6,False,False,True,caso3
379,aspirante_1,1,False,False,True,caso4
380,aspirante_2,2,False,False,True,caso4
381,empleado_1,1,True,True,True,caso1
382,empleado_1,9,False,False,True,caso3
383,empleado_3,3,True,True,True,caso1
384,empleado_4,4,False,False,False,caso2
385,empleado_4,4,True,True,True,caso1
386,empleado_2,2,True,True,True,caso1
387,empleado_4,6,False,False,True,caso3
388,aspirante_4,4,False,False,True,caso4
389,empleado_2,2,True,True,True,caso1
390,empleado_4,4,True,True,True,caso1
391,empleado_3,10,False,False,True,caso3
392,empleado_3,3,True,True,True,caso1
393,empleado_4,4,False,False,False,caso2
394,empleado_1,1,True,True,True,caso1
395,aspirante_1,1,False,False,True,caso4
396,empleado_4,4,True,True,True,caso1
397,empleado_3,3,False,False,False,caso2
398,aspirante_2,2,False,False,True,caso4
399,aspirante_1,1,False,False,True,caso4
400,empleado_3,3,True,True,True,caso1
401,empleado_1,1,False,False,False,caso2
402,empleado_4,4,False,False,False,caso2
403,empleado_2,2,False,False,False,caso2
404,empleado_1,1,False,False,False,caso2
405,empleado_4,4,True,True,True,caso1
406,empleado_4,4,False,False,False,caso2
407,empleado_2,2,True,True,True,caso1
408,empleado_1,1,True,True,True,caso1
409,empleado_4,5,False,False,True,caso3
410,empleado_2,2,True,True,True,caso1
411,empleado_4,4,True,True,True,caso1
412,empleado_1,1,False,False,False,caso2
413,empleado_4,9,False,False,True,caso3
414,aspirante_4,4,False,False,True,caso4
415,aspirante_1,1,False,False,True,caso4
416,empleado_2,2,True,True,True,caso1
417,empleado_2,2,True,True,True,caso1
418,empleado_1,1,True,True,True,caso1
419,empleado_3,3,True,True,True,caso1
420,empleado_3,9,False,False,True,caso3
421,empleado_2,2,False,False,False,caso2
422,empleado_1,1,False,False,False,caso2
423,aspirante_3,3,False,False,True,caso4
424,empleado_1,1,False,False,False,caso2
425,empleado_3,3,True,True,True,caso1
426,empleado_1,8,False,False,True,caso3
427,empleado_2,2,True,True,True,caso1
428,empleado_4,7,False,False,True,caso3
429,aspirante_1,1,False,False,True,caso4
430,empleado_4,4,False,False,False,caso2
431,empleado_1,1,True,True,True,caso1
432,aspirante_3,3,False,False,True,caso4
433,empleado_3,3,False,False,False,caso2
434,aspirante_3,3,False,False,True,caso4
435,empleado_3,3,True,True,True,caso1
436,empleado_4,10,False,False,True,caso3
437,empleado_4,4,False,False,False,caso2
438,empleado_1,1,False,False,False,caso2
439,empleado_1,1,True,True,True,caso1
440,aspirante_3,3,False,False,True,caso4
441,empleado_1,1,True,True,True,caso1
442,empleado_4,4,True,True,True,caso1
443,aspirante_1,1,False,False,True,caso4
444,empleado_1,1,False,False,False,caso2
445,empleado_1,1,True,True,True,caso1
446,aspirante_4,4,False,False,True,caso4
447,empleado_3,8,False,False,True,caso3
448,empleado_2,2,True,True,True,caso1
449,empleado_3,3,True,True,True,caso1
450,aspirante_2,2,False,False,True,caso4
451,empleado_4,4,False,False,False,caso2
452,empleado_3,3,True,True,True,caso1
453,aspirante_1,1,False,False,True,caso4
454,empleado_1,1,True,True,True,caso1
455,empleado_4,4,True,True,True,caso1
456,aspirante_1,1,False,False,True,caso4
457,empleado_1,8,False,False,True,caso3
458,empleado_3,3,True,True,True,caso1
459,empleado_1,1,True,True,True,caso1
460,empleado_3,3,True,True,True,caso1
461,empleado_3,3,True,True,True,caso1
462,empleado_3,3,True,True,True,caso1
463,empleado_4,4,True,True,True,caso1
464,aspirante_4,4,False,False,True,caso4
465,empleado_3,3,True,True,True,caso1
466,empleado_2,2,False,False,False,caso2
467,empleado_4,4,True,True,True,caso1
468,empleado_3,3,False,False,False,caso2
469,empleado_3,3,False,False,False,caso2
470,empleado_2,2,True,True,True,caso1
471,aspirante_4,4,False,False,True,caso4
472,aspirante_2,2,False,False,True,caso4
473,empleado_4,4,True,True,True,caso1
474,empleado_3,3,False,False,False,caso2
475,empleado_1,1,True,True,True,caso1
476,empleado_2,2,False,False,False,caso2
477,aspirante_2,2,False,False,True,caso4
478,empleado_4,4,False,False,False,caso2
479,empleado_3,9,False,False,True,caso3
480,aspirante_1,1,False,False,True,caso4
481,empleado_3,7,False,False,True,caso3
482,aspirante_3,3,False,False,True,caso4
483,aspirante_3,3,False,False,True,caso4
484,aspirante_2,2,False,False,True,caso4
485,empleado_3,3,True,True,True,caso1
486,empleado_1,1,True,True,True,caso1
487,empleado_2,2,False,False,False,caso2
488,empleado_1,1,True,True,True,caso1
489,empleado_3,3,True,True,True,caso1
490,empleado_3,8,False,False,True,caso3
491,empleado_2,2,True,True,True,caso1
492,empleado_3,3,True,True,True,caso1
493,empleado_3,3,True,True,True,caso1
494,empleado_2,6,False,False,True,caso3
495,empleado_1,1,False,False,False,caso2
496,empleado_1,5,False,False,True,caso3
497,empleado_4,4,True,True,True,caso1
498,aspirante_3,3,False,False,True,caso4
499,empleado_2,2,True,True,True,caso1
500,empleado_3,3,True,True,True,caso1
501,empleado_1,6,False,False,True,caso3
502,aspirante_2,2,False,False,True,caso4
503,empleado_3,9,False,False,True,caso3
504,empleado_2,2,True,True,True,caso1
505,aspirante_1,1,False,False,True,caso4
506,aspirante_2,2,False,False,True,caso4
507,empleado_2,2,True,True,True,caso1
508,empleado_4,4,True,True,True,caso1
509,aspirante_1,1,False,False,True,caso4
510,empleado_3,3,False,False,False,caso2
511,empleado_4,10,False,False,True,caso3
512,empleado_4,4,False,False,False,caso2
513,empleado_3,3,False,False,False,caso2
514,aspirante_1,1,False,False,True,caso4
515,empleado_1,1,True,True,True,caso1
516,empleado_2,2,False,False,False,caso2
517,empleado_3,3,True,True,True,caso1
518,empleado_1,1,True,True,True,caso1
519,empleado_2,2,True,True,True,caso1
520,empleado_4,4,True,True,True,caso1
521,aspirante_2,2,False,False,True,caso4
522,empleado_4,4,True,True,True,caso1
523,aspirante_4,4,False,False,True,caso4
524,empleado_2,2,False,False,False,caso2
525,aspirante_2,2,False,False,True,caso4
526,empleado_4,4,True,True,True,caso1
527,empleado_1,1,True,True,True,caso1
528,empleado_1,1,False,False,False,caso2
529,empleado_2,5,False,False,True,caso3
530,empleado_3,3,False,False,False,caso2
531,empleado_4,5,False,False,True,caso3
532,aspirante_3,3,False,False,True,caso4
533,empleado_2,2,False,False,False,caso2
534,empleado_3,8,False,False,True,caso3
535,empleado_1,1,True,True,True,caso1
536,empleado_2,2,False,False,False,caso2
537,empleado_4,4,True,True,True,caso1
538,empleado_1,10,False,False,True,caso3
539,empleado_4,4,True,True,True,caso1
540,aspirante_2,2,False,False,True,caso4
541,empleado_1,1,False,False,False,caso2
542,empleado_3,3,True,True,True,caso1
543,empleado_4,9,False,False,True,caso3
544,empleado_2,2,True,True,True,caso1
545,empleado_4,10,False,False,True,caso3
546,empleado_2,2,False,False,False,caso2
547,empleado_3,10,False,False,True,caso3
548,empleado_4,4,True,True,True,caso1
549,empleado_1,9,False,False,True,caso3
550,aspirante_2,2,False,False,True,caso4
551,aspirante_3,3,False,False,True,caso4
552,empleado_2,5,False,False,True,caso3
553,empleado_2,9,False,False,True,caso3
554,empleado_3,6,False,False,True,caso3
555,empleado_2,10,False,False,True,caso3
556,empleado_2,2,True,True,True,caso1
557,empleado_1,1,False,False,False,caso2
558,empleado_2,2,True,True,True,caso1
559,aspirante_2,2,False,False,True,caso4
560,empleado_1,1,True,True,True,caso1
561,empleado_2,2,True,True,True,caso1
562,empleado_4,4,True,True,True,caso1
563,empleado_3,3,True,True,True,caso1
564,empleado_3,3,True,True,True,caso1
565,empleado_3,3,False,False,False,caso2
566,empleado_2,2,True,True,True,caso1
567,aspirante_2,2,False,False,True,caso4
568,empleado_2,5,False,False,True,caso3
569,aspirante_1,1,False,False,True,caso4
570,empleado_1,1,True,True,True,caso1
571,empleado_1,8,False,False,True,caso3
572,aspirante_1,1,False,False,True,caso4
573,empleado_1,1,True,True,True,caso1
574,empleado_3,3,True,True,True,caso1
575,empleado_1,1,True,True,True,caso1
576,empleado_4,4,False,False,False,caso2
577,empleado_4,4,True,True,True,caso1
578,empleado_1,1,True,True,True,caso1
579,empleado_1,1,True,True,True,caso1
580,empleado_3,3,True,True,True,caso1
581,empleado_3,3,True,True,True,caso1
582,empleado_3,3,False,False,False,caso2
583,empleado_3,3,True,True,True,caso1
584,empleado_3,3,False,False,False,caso2
585,aspirante_2,2,False,False,True,caso4
586,empleado_3,3,True,True,True,caso1
587,empleado_1,1,True,True,True,caso1
588,empleado_2,2,True,True,True,caso1
589,aspirante_2,2,False,False,True,caso4
590,aspirante_1,1,False,False,True,caso4
591,empleado_3,3,True,True,True,caso1
592,aspirante_4,4,False,False,True,caso4
593,empleado_4,4,True,True,True,caso1
594,aspirante_1,1,False,False,True,caso4
595,empleado_3,3,True,True,True,caso1
596,empleado_4,4,True,True,True,caso1
597,empleado_3,3,True,True,True,caso1
598,empleado_2,2,True,True,True,caso1
599,aspirante_3,3,False,False,True,caso4
600,aspirante_2,2,False,False,True,caso4
601,empleado_2,2,True,True,True,caso1
602,empleado_1,6,False,False,True,caso3
603,empleado_4,4,False,False,False,caso2
604,empleado_3,3,True,True,True,caso1
605,empleado_3,3,True,True,True,caso1
606,empleado_2,2,True,True,True,caso1
607,aspirante_3,3,False,False,True,caso4
608,empleado_1,1,False,False,False,caso2
609,empleado_2,2,False,False,False,caso2
610,empleado_1,1,True,True,True,caso1
611,empleado_1,1,True,True,True,caso1
612,aspirante_4,4,False,False,True,caso4
613,empleado_2,2,False,False,False,caso2
614,empleado_1,1,False,False,False,caso2
615,empleado_1,5,False,False,True,caso3
616,aspirante_4,4,False,False,True,caso4
617,aspirante_4,4,False,False,True,caso4
618,aspirante_3,3,False,False,True,caso4
619,aspirante_1,1,False,False,True,caso4
620,aspirante_4,4,False,False,True,caso4
621,empleado_3,3,False,False,False,caso2
622,empleado_1,1,True,True,True,caso1
623,aspirante_3,3,False,False,True,caso4
624,empleado_3,3,False,False,False,caso2
625,empleado_3,3,True,True,True,caso1
626,aspirante_4,4,False,False,True,caso4
627,empleado_2,10,False,False,True,caso3
628,empleado_4,4,True,True,True,caso1
629,empleado_3,5,False,False,True,caso3
630,empleado_4,4,True,True,True,caso1
631,empleado_4,4,True,True,True,caso1
632,empleado_4,4,False,False,False,caso2
633,empleado_1,1,True,True,True,caso1
634,empleado_3,3,False,False,False,caso2
635,aspirante_2,2,False,False,True,caso4
636,empleado_3,3,True,True,True,caso1
637,empleado_4,4,False,False,False,caso2
638,empleado_2,2,False,False,False,caso2
639,empleado_3,3,True,True,True,caso1
640,empleado_3,8,False,False,True,caso3
641,empleado_4,4,False,False,False,caso2
642,aspirante_4,4,False,False,True,caso4
643,empleado_4,4,True,True,True,caso1
644,empleado_2,2,True,True,True,caso1
645,empleado_4,4,False,False,False,caso2
646,empleado_4,4,True,True,True,caso1
647,empleado_3,3,False,False,False,caso2
648,empleado_1,1,True,True,True,caso1
649,aspirante_1,1,False,False,True,caso4
650,empleado_3,10,False,False,True,caso3
651,empleado_4,4,False,False,False,caso2
652,empleado_4,4,True,True,True,caso1
653,empleado_3,8,False,False,True,caso3
654,empleado_4,4,True,True,True,caso1
655,empleado_1,8,False,False,True,caso3
656,aspirante_4,4,False,False,True,caso4
657,aspirante_2,2,False,False,True,caso4
658,aspirante_4,4,False,False,True,caso4
659,empleado_3,5,False,False,True,caso3
660,aspirante_3,3,False,False,True,caso4
661,empleado_3,3,True,True,True,caso1
662,empleado_3,3,False,False,False,caso2
663,aspirante_2,2,False,False,True,caso4
664,empleado_2,2,False,False,False,caso2
665,empleado_4,4,True,True,True,caso1
666,aspirante_3,3,False,False,True,caso4
667,empleado_3,3,False,False,False,caso2
668,aspirante_1,1,False,False,True,caso4
669,empleado_2,2,True,True,True,caso1
670,empleado_1,1,True,True,True,caso1
671,empleado_1,1,False,False,False,caso2
672,empleado_1,1,False,False,False,caso2
673,empleado_3,3,True,True,True,caso1
674,empleado_2,5,False,False,True,caso3
675,empleado_3,3,True,True,True,caso1
676,aspirante_1,1,False,False,True,caso4
677,aspirante_1,1,False,False,True,caso4
678,empleado_4,4,True,True,True,caso1
679,empleado_3,3,True,True,True,caso1
680,empleado_1,1,True,True,True,caso1
681,empleado_2,2,False,False,False,caso2
682,aspirante_4,4,False,False,True,caso4
683,empleado_4,8,False,False,True,caso3
684,empleado_3,3,True,True,True,caso1
685,empleado_1,9,False,False,True,caso3
686,empleado_4,4,True,True,True,caso1
687,empleado_1,1,True,True,True,caso1
688,aspirante_4,4,False,False,True,caso4
689,empleado_1,10,False,False,True,caso3
