ciclo,userId,contratoId,intento_exitoso,operacion_exitosa,token_valido,caso
117,empleado_1,3,False,False,True,caso3
118,empleado_4,2,False,False,True,caso3
119,aspirante_3,3,False,False,True,caso4
120,empleado_3,3,True,True,True,caso1
121,empleado_2,1,False,False,True,caso3
122,aspirante_1,4,False,False,True,caso5
123,empleado_4,4,True,True,True,caso1
124,aspirante_2,3,False,False,True,caso5
125,empleado_1,1,True,True,True,caso1
126,empleado_3,3,True,True,True,caso1
127,aspirante_4,1,False,False,True,caso5
128,aspirante_4,4,False,False,True,caso4
129,empleado_1,2,False,False,True,caso3
130,empleado_2,2,False,False,False,caso2
131,aspirante_1,1,False,False,True,caso4
132,aspirante_4,1,False,False,True,caso5
133,empleado_4,2,False,False,True,caso3
134,empleado_4,3,False,False,True,caso3
135,aspirante_4,4,False,False,True,caso4
136,aspirante_4,3,False,False,True,caso5
137,empleado_1,2,False,False,True,caso3
138,aspirante_4,4,False,False,True,caso4
139,empleado_3,3,True,True,True,caso1
140,empleado_3,3,False,False,False,caso2
141,aspirante_3,4,False,False,True,caso5
142,aspirante_3,4,False,False,True,caso5
143,empleado_1,3,False,False,True,caso3
144,aspirante_3,1,False,False,True,caso5
145,aspirante_3,3,False,False,True,caso4
146,empleado_4,1,False,False,True,caso3
147,empleado_1,1,True,True,True,caso1
148,empleado_2,2,True,True,True,caso1
149,empleado_1,1,True,True,True,caso1
150,aspirante_2,1,False,False,True,caso5
151,aspirante_2,3,False,False,True,caso5
152,aspirante_2,2,False,False,True,caso4
153,empleado_2,4,False,False,True,caso3
154,aspirante_3,3,False,False,True,caso4
155,aspirante_2,3,False,False,True,caso5
156,aspirante_2,3,False,False,True,caso5
157,aspirante_1,3,False,False,True,caso5
158,aspirante_1,4,False,False,True,caso5
159,aspirante_4,1,False,False,True,caso5
160,empleado_4,4,False,False,False,caso2
161,aspirante_3,3,False,False,True,caso4
162,empleado_4,1,False,False,True,caso3
163,empleado_2,2,True,True,True,caso1
164,aspirante_2,4,False,False,True,caso5
165,aspirante_4,4,False,False,True,caso4
166,empleado_1,1,False,False,False,caso2
167,aspirante_1,3,False,False,True,caso5
168,aspirante_4,1,False,False,True,caso5
169,aspirante_4,4,False,False,True,caso4
170,empleado_3,4,False,False,True,caso3
171,empleado_3,4,False,False,True,caso3
172,aspirante_3,1,False,False,True,caso5
173,empleado_4,4,True,True,True,caso1
174,aspirante_1,4,False,False,True,caso5
175,aspirante_1,2,False,False,True,caso5
176,aspirante_4,2,False,False,True,caso5
177,aspirante_3,3,False,False,True,caso4
178,empleado_1,3,False,False,True,caso3
179,aspirante_4,2,False,False,True,caso5
180,aspirante_2,2,False,False,True,caso4
181,empleado_3,3,True,True,True,caso1
182,empleado_3,4,False,False,True,caso3
183,aspirante_2,4,False,False,True,caso5
184,empleado_2,2,False,False,False,caso2
185,empleado_4,3,False,False,True,caso3
186,empleado_3,3,True,True,True,caso1
187,aspirante_1,1,False,False,True,caso4
188,aspirante_1,4,False,False,True,caso5
189,aspirante_3,4,False,False,True,caso5
190,aspirante_1,3,False,False,True,caso5
191,empleado_1,1,False,False,False,caso2
192,aspirante_2,4,False,False,True,caso5
193,aspirante_3,3,False,False,True,caso4
194,empleado_1,2,False,False,True,caso3
195,empleado_3,3,False,False,False,caso2
196,empleado_4,4,False,False,False,caso2
197,empleado_1,1,False,False,False,caso2
198,aspirante_3,1,False,False,True,caso5
199,empleado_4,4,False,False,False,caso2
200,empleado_1,1,False,False,False,caso2
201,empleado_2,2,True,True,True,caso1
202,aspirante_3,3,False,False,True,caso4
203,empleado_4,1,False,False,True,caso3
204,aspirante_2,2,False,False,True,caso4
205,empleado_4,4,True,True,True,caso1
206,aspirante_4,1,False,False,True,caso5
207,aspirante_4,2,False,False,True,caso5
208,aspirante_1,3,False,False,True,caso5
209,empleado_4,4,True,True,True,caso1
210,empleado_4,3,False,False,True,caso3
211,empleado_4,4,True,True,True,caso1
212,empleado_3,2,False,False,True,caso3
213,empleado_3,2,False,False,True,caso3
214,aspirante_2,2,False,False,True,caso4
215,empleado_2,2,False,False,False,caso2
216,empleado_1,2,False,False,True,caso3
217,empleado_3,2,False,False,True,caso3
218,empleado_4,4,False,False,False,caso2
219,empleado_2,2,True,True,True,caso1
220,aspirante_4,1,False,False,True,caso5
221,empleado_3,3,False,False,False,caso2
222,empleado_4,3,False,False,True,caso3
223,aspirante_3,2,False,False,True,caso5
224,empleado_3,3,False,False,False,caso2
225,empleado_1,1,True,True,True,caso1
226,empleado_3,3,True,True,True,caso1
227,aspirante_3,2,False,False,True,caso5
228,empleado_3,3,False,False,False,caso2
229,empleado_4,4,True,True,True,caso1
230,empleado_1,3,False,False,True,caso3
231,empleado_3,1,False,False,True,caso3
232,empleado_4,4,False,False,False,caso2
233,empleado_1,1,True,True,True,caso1
234,aspirante_4,3,False,False,True,caso5
235,empleado_3,3,True,True,True,caso1
236,empleado_3,1,False,False,True,caso3
237,empleado_1,1,True,True,True,caso1
238,aspirante_2,2,False,False,True,caso4
239,empleado_3,2,False,False,True,caso3
240,empleado_2,2,False,False,False,caso2
241,empleado_1,1,True,True,True,caso1
242,empleado_4,4,True,True,True,caso1
243,empleado_4,1,False,False,True,caso3
244,empleado_2,2,False,False,False,caso2
245,empleado_4,4,True,True,True,caso1
246,empleado_4,2,False,False,True,caso3
247,empleado_2,3,False,False,True,caso3
248,empleado_3,3,True,True,True,caso1
249,aspirante_1,3,False,False,True,caso5
250,empleado_2,4,False,False,True,caso3
251,aspirante_1,1,False,False,True,caso4
252,empleado_4,1,False,False,True,caso3
253,empleado_3,1,False,False,True,caso3
254,empleado_2,2,False,False,False,caso2
255,aspirante_4,2,False,False,True,caso5
256,aspirante_1,2,False,False,True,caso5
257,empleado_3,3,False,False,False,caso2
258,aspirante_3,3,False,False,True,caso4
259,empleado_3,3,True,True,True,caso1
260,empleado_2,2,True,True,True,caso1
261,aspirante_2,2,False,False,True,caso4
262,aspirante_3,2,False,False,True,caso5
263,aspirante_1,1,False,False,True,caso4
264,empleado_1,1,True,True,True,caso1
265,aspirante_3,2,False,False,True,caso5
266,empleado_1,1,False,False,False,caso2
267,empleado_3,4,False,False,True,caso3
268,empleado_3,3,False,False,False,caso2
269,aspirante_4,1,False,False,True,caso5
270,aspirante_1,4,False,False,True,caso5
271,empleado_1,1,True,True,True,caso1
272,aspirante_2,4,False,False,True,caso5
273,empleado_1,2,False,False,True,caso3
274,aspirante_2,2,False,False,True,caso4
275,aspirante_2,2,False,False,True,caso4
276,aspirante_3,3,False,False,True,caso4
277,empleado_4,4,False,False,False,caso2
278,aspirante_3,1,False,False,True,caso5
279,empleado_3,3,False,False,False,caso2
280,aspirante_4,2,False,False,True,caso5
281,empleado_2,1,False,False,True,caso3
282,empleado_1,1,False,False,False,caso2
283,empleado_3,2,False,False,True,caso3
284,aspirante_3,3,False,False,True,caso4
285,empleado_4,4,False,False,False,caso2
286,aspirante_1,3,False,False,True,caso5
287,empleado_4,1,False,False,True,caso3
288,empleado_1,4,False,False,True,caso3
289,empleado_4,4,False,False,False,caso2
290,aspirante_2,2,False,False,True,caso4
291,empleado_3,3,True,True,True,caso1
292,empleado_2,2,True,True,True,caso1
293,empleado_3,3,True,True,True,caso1
294,empleado_1,1,True,True,True,caso1
295,empleado_4,1,False,False,True,caso3
296,empleado_3,3,False,False,False,caso2
297,aspirante_3,1,False,False,True,caso5
298,aspirante_3,1,False,False,True,caso5
299,empleado_3,2,False,False,True,caso3
300,aspirante_1,1,False,False,True,caso4
301,empleado_3,3,True,True,True,caso1
302,empleado_1,2,False,False,True,caso3
303,aspirante_3,4,False,False,True,caso5
304,empleado_1,4,False,False,True,caso3
305,empleado_1,2,False,False,True,caso3
306,aspirante_2,2,False,False,True,caso4
307,empleado_2,2,False,False,False,caso2
308,empleado_2,2,False,False,False,caso2
309,empleado_2,2,True,True,True,caso1
310,empleado_1,1,True,True,True,caso1
311,empleado_4,4,False,False,False,caso2
312,empleado_4,4,True,True,True,caso1
313,empleado_3,1,False,False,True,caso3
314,empleado_1,3,False,False,True,caso3
315,empleado_2,2,False,False,False,caso2
316,empleado_4,4,True,True,True,caso1
317,aspirante_4,4,False,False,True,caso4
318,aspirante_3,3,False,False,True,caso4
319,empleado_4,4,True,True,True,caso1
320,empleado_4,3,False,False,True,caso3
321,empleado_2,2,True,True,True,caso1
322,aspirante_1,1,False,False,True,caso4
323,empleado_1,2,False,False,True,caso3
324,empleado_4,4,True,True,True,caso1
325,aspirante_3,3,False,False,True,caso4
326,aspirante_4,2,False,False,True,caso5
327,empleado_3,3,False,False,False,caso2
328,empleado_4,4,False,False,False,caso2
329,aspirante_3,3,False,False,True,caso4
330,empleado_4,4,False,False,False,caso2
331,empleado_3,2,False,False,True,caso3
332,aspirante_2,3,False,False,True,caso5
333,empleado_3,3,True,True,True,caso1
334,empleado_1,2,False,False,True,caso3
335,aspirante_4,3,False,False,True,caso5
336,empleado_2,2,False,False,False,caso2
337,empleado_4,4,True,True,True,caso1
338,empleado_3,2,False,False,True,caso3
339,aspirante_4,4,False,False,True,caso4
340,empleado_4,4,False,False,False,caso2
341,empleado_4,4,False,False,False,caso2
342,empleado_4,1,False,False,True,caso3
343,aspirante_2,2,False,False,True,caso4
344,aspirante_1,4,False,False,True,caso5
345,empleado_4,4,False,False,False,caso2
346,empleado_2,3,False,False,True,caso3
347,empleado_2,2,True,True,True,caso1
348,empleado_1,1,True,True,True,caso1
349,empleado_3,3,False,False,False,caso2
350,empleado_1,3,False,False,True,caso3
351,aspirante_2,2,False,False,True,caso4
352,empleado_3,3,False,False,False,caso2
353,aspirante_3,1,False,False,True,caso5
354,empleado_2,3,False,False,True,caso3
355,aspirante_3,2,False,False,True,caso5
356,aspirante_3,3,False,False,True,caso4
357,aspirante_2,2,False,False,True,caso4
358,aspirante_3,3,False,False,True,caso4
359,empleado_1,1,True,True,True,caso1
360,aspirante_1,3,False,False,True,caso5
361,aspirante_4,3,False,False,True,caso5
362,aspirante_3,3,False,False,True,caso4
363,empleado_1,1,False,False,False,caso2
364,empleado_2,3,False,False,True,caso3
365,empleado_4,3,False,False,True,caso3
366,empleado_1,1,True,True,True,caso1
367,empleado_4,3,False,False,True,caso3
368,empleado_3,1,False,False,True,caso3
369,aspirante_3,2,False,False,True,caso5
370,aspirante_3,4,False,False,True,caso5
371,aspirante_4,3,False,False,True,caso5
372,aspirante_3,1,False,False,True,caso5
373,aspirante_1,1,False,False,True,caso4
374,aspirante_3,3,False,False,True,caso4
375,aspirante_1,1,False,False,True,caso4
376,aspirante_4,2,False,False,True,caso5
377,empleado_3,3,True,True,True,caso1
378,empleado_2,2,False,False,False,caso2
379,empleado_4,4,False,False,False,caso2
380,empleado_3,3,False,False,False,caso2
381,empleado_3,3,False,False,False,caso2
382,empleado_2,4,False,False,True,caso3
383,empleado_3,4,False,False,True,caso3
384,empleado_2,1,False,False,True,caso3
385,empleado_1,1,True,True,True,caso1
386,empleado_4,4,False,False,False,caso2
387,aspirante_3,2,False,False,True,caso5
388,empleado_1,1,True,True,True,caso1
389,aspirante_2,2,False,False,True,caso4
390,aspirante_3,3,False,False,True,caso4
391,aspirante_4,4,False,False,True,caso4
392,empleado_2,2,True,True,True,caso1
393,aspirante_1,1,False,False,True,caso4
394,aspirante_2,3,False,False,True,caso5
395,empleado_1,3,False,False,True,caso3
396,empleado_3,3,True,True,True,caso1
397,empleado_2,2,True,True,True,caso1
398,empleado_2,2,False,False,False,caso2
399,empleado_3,4,False,False,True,caso3
400,empleado_3,4,False,False,True,caso3
401,empleado_1,1,True,True,True,caso1
402,empleado_4,4,True,True,True,caso1
403,aspirante_4,1,False,False,True,caso5
404,empleado_2,2,True,True,True,caso1
405,empleado_2,2,False,False,False,caso2
406,empleado_2,2,False,False,False,caso2
407,aspirante_4,2,False,False,True,caso5
408,empleado_4,4,False,False,False,caso2
409,empleado_2,2,False,False,False,caso2
410,aspirante_1,1,False,False,True,caso4
411,empleado_4,4,True,True,True,caso1
412,empleado_2,1,False,False,True,caso3
413,aspirante_3,3,False,False,True,caso4
414,empleado_3,3,False,False,False,caso2
415,aspirante_1,4,False,False,True,caso5
416,aspirante_2,3,False,False,True,caso5
417,empleado_4,4,False,False,False,caso2
418,aspirante_4,4,False,False,True,caso4
419,empleado_3,2,False,False,True,caso3
420,empleado_1,1,True,True,True,caso1
421,aspirante_1,2,False,False,True,caso5
422,aspirante_1,4,False,False,True,caso5
423,aspirante_4,3,False,False,True,caso5
424,empleado_4,4,False,False,False,caso2
425,aspirante_4,3,False,False,True,caso5
426,aspirante_1,3,False,False,True,caso5
427,empleado_4,4,True,True,True,caso1
428,empleado_1,1,False,False,False,caso2
429,empleado_3,3,True,True,True,caso1
430,empleado_1,1,False,False,False,caso2
431,empleado_1,4,False,False,True,caso3
432,empleado_2,3,False,False,True,caso3
433,aspirante_3,2,False,False,True,caso5
434,empleado_1,1,True,True,True,caso1
435,aspirante_4,2,False,False,True,caso5
436,aspirante_1,4,False,False,True,caso5
437,empleado_4,4,False,False,False,caso2
438,empleado_1,1,False,False,False,caso2
439,empleado_1,1,True,True,True,caso1
440,empleado_3,3,True,True,True,caso1
441,aspirante_1,1,False,False,True,caso4
442,empleado_3,3,False,False,False,caso2
443,empleado_2,3,False,False,True,caso3
444,empleado_4,1,False,False,True,caso3
445,empleado_3,3,True,True,True,caso1
446,empleado_4,1,False,False,True,caso3
447,empleado_1,1,True,True,True,caso1
448,empleado_3,3,False,False,False,caso2
449,aspirante_1,3,False,False,True,caso5
450,aspirante_2,2,False,False,True,caso4
451,empleado_3,3,True,True,True,caso1
452,aspirante_3,4,False,False,True,caso5
453,empleado_4,4,True,True,True,caso1
454,aspirante_2,2,False,False,True,caso4
455,empleado_1,2,False,False,True,caso3
456,empleado_2,1,False,False,True,caso3
457,empleado_4,4,False,False,False,caso2
458,empleado_3,3,False,False,False,caso2
459,empleado_3,1,False,False,True,caso3
460,aspirante_4,4,False,False,True,caso4
461,empleado_4,4,False,False,False,caso2
462,aspirante_4,1,False,False,True,caso5
463,aspirante_3,1,False,False,True,caso5
464,empleado_4,4,False,False,False,caso2
465,empleado_4,4,True,True,True,caso1
466,aspirante_3,1,False,False,True,caso5
467,empleado_4,3,False,False,True,caso3
468,empleado_1,1,True,True,True,caso1
469,aspirante_3,1,False,False,True,caso5
470,aspirante_3,1,False,False,True,caso5
471,empleado_3,3,False,False,False,caso2
472,aspirante_2,1,False,False,True,caso5
473,empleado_3,2,False,False,True,caso3
474,aspirante_4,2,False,False,True,caso5
475,aspirante_4,2,False,False,True,caso5
476,empleado_2,3,False,False,True,caso3
477,aspirante_4,2,False,False,True,caso5
478,empleado_4,4,True,True,True,caso1
479,aspirante_2,2,False,False,True,caso4
480,empleado_4,4,True,True,True,caso1
481,aspirante_2,3,False,False,True,caso5
482,aspirante_3,3,False,False,True,caso4
483,empleado_3,3,False,False,False,caso2
484,aspirante_3,1,False,False,True,caso5
485,empleado_2,3,False,False,True,caso3
486,empleado_2,4,False,False,True,caso3
487,aspirante_3,3,False,False,True,caso4
488,aspirante_1,2,False,False,True,caso5
489,aspirante_1,1,False,False,True,caso4
490,empleado_2,3,False,False,True,caso3
491,aspirante_2,2,False,False,True,caso4
492,empleado_3,4,False,False,True,caso3
493,empleado_2,2,False,False,False,caso2
494,empleado_1,1,True,True,True,caso1
495,empleado_4,1,False,False,True,caso3
496,aspirante_4,4,False,False,True,caso4
497,empleado_3,3,True,True,True,caso1
498,empleado_3,3,False,False,False,caso2
499,empleado_1,2,False,False,True,caso3
500,aspirante_3,3,False,False,True,caso4
501,empleado_4,4,False,False,False,caso2
502,aspirante_3,4,False,False,True,caso5
503,empleado_2,2,False,False,False,caso2
504,empleado_3,3,True,True,True,caso1
505,aspirante_1,2,False,False,True,caso5
506,empleado_2,4,False,False,True,caso3
507,empleado_4,4,True,True,True,caso1
508,empleado_2,4,False,False,True,caso3
509,empleado_3,3,False,False,False,caso2
510,empleado_2,2,True,True,True,caso1
511,empleado_1,1,False,False,False,caso2
512,empleado_4,2,False,False,True,caso3
513,empleado_2,2,False,False,False,caso2
514,empleado_4,1,False,False,True,caso3
515,aspirante_3,3,False,False,True,caso4
516,empleado_4,4,False,False,False,caso2
517,empleado_3,4,False,False,True,caso3
518,empleado_4,4,False,False,False,caso2
519,aspirante_3,3,False,False,True,caso4
520,empleado_4,4,True,True,True,caso1
521,aspirante_2,2,False,False,True,caso4
522,aspirante_2,3,False,False,True,caso5
523,aspirante_1,1,False,False,True,caso4
524,aspirante_4,2,False,False,True,caso5
525,aspirante_4,2,False,False,True,caso5
526,empleado_1,1,True,True,True,caso1
527,empleado_2,2,True,True,True,caso1
528,empleado_2,2,False,False,False,caso2
529,empleado_2,2,False,False,False,caso2
530,aspirante_2,2,False,False,True,caso4
531,aspirante_1,1,False,False,True,caso4
532,empleado_4,4,False,False,False,caso2
533,empleado_2,2,False,False,False,caso2
534,empleado_4,2,False,False,True,caso3
535,empleado_3,1,False,False,True,caso3
536,empleado_3,1,False,False,True,caso3
537,aspirante_4,3,False,False,True,caso5
538,aspirante_2,4,False,False,True,caso5
539,empleado_2,1,False,False,True,caso3
540,aspirante_1,1,False,False,True,caso4
541,empleado_4,4,True,True,True,caso1
542,empleado_1,1,True,True,True,caso1
543,empleado_4,2,False,False,True,caso3
544,aspirante_1,2,False,False,True,caso5
545,empleado_2,4,False,False,True,caso3
546,empleado_1,4,False,False,True,caso3
547,empleado_1,1,True,True,True,caso1
548,empleado_1,1,False,False,False,caso2
549,empleado_3,3,True,True,True,caso1
550,empleado_3,3,False,False,False,caso2
551,aspirante_3,4,False,False,True,caso5
552,empleado_3,3,False,False,False,caso2
553,empleado_4,1,False,False,True,caso3
554,empleado_1,1,False,False,False,caso2
555,aspirante_3,3,False,False,True,caso4
556,empleado_2,3,False,False,True,caso3
557,aspirante_2,2,False,False,True,caso4
558,empleado_3,3,False,False,False,caso2
559,aspirante_3,2,False,False,True,caso5
560,aspirante_2,1,False,False,True,caso5
561,empleado_2,2,True,True,True,caso1
562,aspirante_2,2,False,False,True,caso4
563,empleado_4,3,False,False,True,caso3
564,aspirante_4,2,False,False,True,caso5
565,empleado_4,4,True,True,True,caso1
566,aspirante_2,2,False,False,True,caso4
567,aspirante_1,1,False,False,True,caso4
568,aspirante_1,3,False,False,True,caso5
569,empleado_4,4,False,False,False,caso2
570,empleado_4,1,False,False,True,caso3
571,aspirante_2,2,False,False,True,caso4
572,empleado_4,4,False,False,False,caso2
573,empleado_4,3,False,False,True,caso3
574,empleado_4,4,False,False,False,caso2
575,aspirante_3,2,False,False,True,caso5
576,aspirante_3,3,False,False,True,caso4
577,empleado_1,1,True,True,True,caso1
578,empleado_4,4,True,True,True,caso1
579,aspirante_1,4,False,False,True,caso5
580,empleado_2,4,False,False,True,caso3
581,aspirante_1,1,False,False,True,caso4
582,empleado_2,4,False,False,True,caso3
583,empleado_2,2,True,True,True,caso1
584,aspirante_3,4,False,False,True,caso5
585,aspirante_2,2,False,False,True,caso4
586,empleado_3,3,False,False,False,caso2
587,empleado_3,3,False,False,False,caso2
588,empleado_2,2,False,False,False,caso2
589,empleado_1,1,True,True,True,caso1
590,aspirante_4,1,False,False,True,caso5
591,empleado_3,2,False,False,True,caso3
592,aspirante_4,1,False,False,True,caso5
593,empleado_3,3,False,False,False,caso2
594,aspirante_3,2,False,False,True,caso5
595,empleado_1,1,True,True,True,caso1
596,empleado_2,2,True,True,True,caso1
597,aspirante_1,1,False,False,True,caso4
598,empleado_3,3,False,False,False,caso2
599,aspirante_3,1,False,False,True,caso5
600,aspirante_1,2,False,False,True,caso5
601,aspirante_3,3,False,False,True,caso4
602,aspirante_2,3,False,False,True,caso5
603,aspirante_3,1,False,False,True,caso5
604,empleado_3,3,True,True,True,caso1
605,empleado_4,4,True,True,True,caso1
606,empleado_2,2,False,False,False,caso2
607,empleado_4,2,False,False,True,caso3
608,empleado_3,3,False,False,False,caso2
609,empleado_1,1,True,True,True,caso1
610,empleado_3,3,True,True,True,caso1
611,empleado_4,4,False,False,False,caso2
612,empleado_4,4,True,True,True,caso1
613,aspirante_1,4,False,False,True,caso5
614,aspirante_1,1,False,False,True,caso4
615,aspirante_4,3,False,False,True,caso5
616,aspirante_1,3,False,False,True,caso5
617,aspirante_2,4,False,False,True,caso5
618,aspirante_3,3,False,False,True,caso4
619,aspirante_4,1,False,False,True,caso5
620,empleado_3,4,False,False,True,caso3
621,empleado_4,2,False,False,True,caso3
622,empleado_4,4,False,False,False,caso2
623,empleado_1,1,False,False,False,caso2
624,aspirante_1,3,False,False,True,caso5
625,empleado_4,4,False,False,False,caso2
626,aspirante_1,1,False,False,True,caso4
627,aspirante_3,3,False,False,True,caso4
628,aspirante_1,4,False,False,True,caso5
629,aspirante_1,1,False,False,True,caso4
630,empleado_4,4,True,True,True,caso1
631,aspirante_2,2,False,False,True,caso4
632,empleado_4,4,False,False,False,caso2
633,empleado_1,1,True,True,True,caso1
634,empleado_3,3,True,True,True,caso1
635,aspirante_2,2,False,False,True,caso4
636,empleado_1,2,False,False,True,caso3
637,aspirante_2,3,False,False,True,caso5
638,empleado_3,3,True,True,True,caso1
639,aspirante_3,3,False,False,True,caso4
640,aspirante_4,4,False,False,True,caso4
641,aspirante_3,3,False,False,True,caso4
642,empleado_4,4,False,False,False,caso2
643,aspirante_1,2,False,False,True,caso5
644,empleado_4,1,False,False,True,caso3
645,aspirante_1,1,False,False,True,caso4
646,empleado_1,1,False,False,False,caso2
647,empleado_4,4,True,True,True,caso1
648,aspirante_3,3,False,False,True,caso4
649,empleado_4,4,True,True,True,caso1
650,empleado_1,1,False,False,False,caso2
651,aspirante_1,4,False,False,True,caso5
652,aspirante_4,2,False,False,True,caso5
653,empleado_2,2,True,True,True,caso1
654,aspirante_4,4,False,False,True,caso4
655,aspirante_1,1,False,False,True,caso4
656,empleado_2,2,True,True,True,caso1
657,empleado_4,4,False,False,False,caso2
658,aspirante_1,3,False,False,True,caso5
659,empleado_3,3,False,False,False,caso2
660,empleado_2,3,False,False,True,caso3
661,aspirante_4,4,False,False,True,caso4
662,aspirante_3,3,False,False,True,caso4
663,aspirante_3,3,False,False,True,caso4
664,empleado_3,3,True,True,True,caso1
665,empleado_3,3,True,True,True,caso1
666,empleado_3,3,True,True,True,caso1
667,empleado_2,2,True,True,True,caso1
668,aspirante_3,3,False,False,True,caso4
669,empleado_3,3,False,False,False,caso2
670,empleado_3,3,True,True,True,caso1
671,aspirante_2,3,False,False,True,caso5
672,aspirante_4,4,False,False,True,caso4
673,empleado_2,1,False,False,True,caso3
674,aspirante_2,4,False,False,True,caso5
675,empleado_2,2,False,False,False,caso2
676,aspirante_4,4,False,False,True,caso4
677,empleado_4,4,True,True,True,caso1
678,aspirante_2,3,False,False,True,caso5
679,aspirante_2,1,False,False,True,caso5
680,aspirante_3,4,False,False,True,caso5
681,aspirante_2,2,False,False,True,caso4
682,empleado_1,1,True,True,True,caso1
