ciclo,userId,contratoId,intento_exitoso,operacion_exitosa,token_valido,caso
196,empleado_4,1,False,False,True,caso3
197,empleado_4,4,False,False,False,caso2
198,aspirante_2,2,False,False,True,caso4
199,empleado_2,2,False,False,False,caso2
200,aspirante_3,2,False,False,True,caso5
201,aspirante_3,1,False,False,True,caso5
202,empleado_3,1,False,False,True,caso3
203,empleado_3,3,True,True,True,caso1
204,aspirante_2,2,False,False,True,caso4
205,aspirante_2,3,False,False,True,caso5
206,empleado_4,4,False,False,False,caso2
207,aspirante_1,1,False,False,True,caso4
208,empleado_2,2,True,True,True,caso1
209,empleado_2,2,False,False,False,caso2
210,aspirante_2,2,False,False,True,caso4
211,empleado_3,3,True,True,True,caso1
212,aspirante_1,1,False,False,True,caso4
213,empleado_1,1,False,False,False,caso2
214,aspirante_3,2,False,False,True,caso5
215,aspirante_3,4,False,False,True,caso5
216,aspirante_3,4,False,False,True,caso5
217,aspirante_2,3,False,False,True,caso5
218,empleado_1,1,False,False,False,caso2
219,empleado_1,1,False,False,False,caso2
220,empleado_1,1,False,False,False,caso2
221,empleado_2,2,False,False,False,caso2
222,empleado_3,2,False,False,True,caso3
223,empleado_4,4,True,True,True,caso1
224,aspirante_2,1,False,False,True,caso5
225,empleado_2,2,True,True,True,caso1
226,aspirante_3,2,False,False,True,caso5
227,empleado_2,2,False,False,False,caso2
228,empleado_1,1,True,True,True,caso1
229,empleado_1,1,True,True,True,caso1
230,empleado_1,1,False,False,False,caso2
231,empleado_3,3,True,True,True,caso1
232,aspirante_4,3,False,False,True,caso5
233,aspirante_3,1,False,False,True,caso5
234,empleado_1,3,False,False,True,caso3
235,empleado_4,4,False,False,False,caso2
236,empleado_3,3,False,False,False,caso2
237,empleado_3,3,True,True,True,caso1
238,aspirante_1,4,False,False,True,caso5
239,aspirante_2,3,False,False,True,caso5
240,empleado_4,4,False,False,False,caso2
241,empleado_4,4,True,True,True,caso1
242,aspirante_4,2,False,False,True,caso5
243,empleado_2,2,True,True,True,caso1
244,aspirante_3,4,False,False,True,caso5
245,aspirante_2,4,False,False,True,caso5
246,empleado_2,2,False,False,False,caso2
247,aspirante_4,4,False,False,True,caso4
248,empleado_3,2,False,False,True,caso3
249,aspirante_3,1,False,False,True,caso5
250,aspirante_1,2,False,False,True,caso5
251,empleado_4,1,False,False,True,caso3
252,empleado_1,1,True,True,True,caso1
253,aspirante_3,4,False,False,True,caso5
254,aspirante_3,1,False,False,True,caso5
255,empleado_2,4,False,False,True,caso3
256,aspirante_3,3,False,False,True,caso4
257,aspirante_2,2,False,False,True,caso4
258,empleado_2,4,False,False,True,caso3
259,empleado_3,3,False,False,False,caso2
260,empleado_1,1,True,True,True,caso1
261,empleado_2,2,False,False,False,caso2
262,empleado_2,3,False,False,True,caso3
263,empleado_3,3,False,False,False,caso2
264,empleado_4,1,False,False,True,caso3
265,aspirante_2,4,False,False,True,caso5
266,empleado_2,3,False,False,True,caso3
267,empleado_2,2,False,False,False,caso2
268,empleado_4,3,False,False,True,caso3
269,aspirante_4,2,False,False,True,caso5
270,empleado_4,2,False,False,True,caso3
271,aspirante_1,1,False,False,True,caso4
272,aspirante_2,3,False,False,True,caso5
273,aspirante_4,3,False,False,True,caso5
274,empleado_3,2,False,False,True,caso3
275,aspirante_3,1,False,False,True,caso5
276,aspirante_1,1,False,False,True,caso4
277,aspirante_1,1,False,False,True,caso4
278,aspirante_4,2,False,False,True,caso5
279,aspirante_4,3,False,False,True,caso5
280,aspirante_4,4,False,False,True,caso4
281,empleado_4,4,True,True,True,caso1
282,empleado_2,2,True,True,True,caso1
283,aspirante_2,1,False,False,True,caso5
284,aspirante_3,2,False,False,True,caso5
285,aspirante_1,4,False,False,True,caso5
286,empleado_2,2,True,True,True,caso1
287,empleado_1,1,True,True,True,caso1
288,empleado_3,3,False,False,False,caso2
289,empleado_3,1,False,False,True,caso3
290,empleado_3,4,False,False,True,caso3
291,empleado_4,4,True,True,True,caso1
292,aspirante_3,3,False,False,True,caso4
293,empleado_2,2,False,False,False,caso2
294,empleado_3,3,True,True,True,caso1
295,empleado_1,1,True,True,True,caso1
296,aspirante_1,1,False,False,True,caso4
297,aspirante_2,3,False,False,True,caso5
298,empleado_1,1,False,False,False,caso2
299,empleado_3,3,True,True,True,caso1
300,empleado_3,2,False,False,True,caso3
301,empleado_2,2,False,False,False,caso2
302,empleado_3,3,False,False,False,caso2
303,aspirante_2,2,False,False,True,caso4
304,aspirante_2,2,False,False,True,caso4
305,aspirante_3,2,False,False,True,caso5
306,empleado_2,2,False,False,False,caso2
307,empleado_3,3,False,False,False,caso2
308,aspirante_4,4,False,False,True,caso4
309,aspirante_2,2,False,False,True,caso4
310,empleado_3,3,False,False,False,caso2
311,empleado_1,3,False,False,True,caso3
312,aspirante_1,3,False,False,True,caso5
313,empleado_2,2,False,False,False,caso2
314,empleado_3,4,False,False,True,caso3
315,empleado_1,1,True,True,True,caso1
316,empleado_3,3,True,True,True,caso1
317,aspirante_3,3,False,False,True,caso4
318,empleado_4,4,True,True,True,caso1
319,empleado_2,3,False,False,True,caso3
320,aspirante_2,3,False,False,True,caso5
321,aspirante_3,4,False,False,True,caso5
322,empleado_1,2,False,False,True,caso3
323,empleado_2,3,False,False,True,caso3
324,aspirante_3,3,False,False,True,caso4
325,empleado_2,2,False,False,False,caso2
326,empleado_4,2,False,False,True,caso3
327,aspirante_2,2,False,False,True,caso4
328,aspirante_3,4,False,False,True,caso5
329,aspirante_4,3,False,False,True,caso5
330,empleado_2,4,False,False,True,caso3
331,empleado_1,3,False,False,True,caso3
332,empleado_1,1,True,True,True,caso1
333,empleado_3,3,True,True,True,caso1
334,aspirante_4,1,False,False,True,caso5
335,aspirante_4,4,False,False,True,caso4
336,empleado_4,4,False,False,False,caso2
337,aspirante_4,4,False,False,True,caso4
338,empleado_3,1,False,False,True,caso3
339,empleado_4,4,True,True,True,caso1
340,empleado_1,3,False,False,True,caso3
341,empleado_4,4,True,True,True,caso1
342,aspirante_4,4,False,False,True,caso4
343,empleado_1,2,False,False,True,caso3
344,empleado_4,4,False,False,False,caso2
345,aspirante_3,4,False,False,True,caso5
346,empleado_1,2,False,False,True,caso3
347,aspirante_4,1,False,False,True,caso5
348,empleado_4,4,False,False,False,caso2
349,aspirante_4,4,False,False,True,caso4
350,empleado_3,4,False,False,True,caso3
351,aspirante_4,2,False,False,True,caso5
352,aspirante_3,1,False,False,True,caso5
353,empleado_4,4,False,False,False,caso2
354,empleado_2,3,False,False,True,caso3
355,empleado_3,1,False,False,True,caso3
356,empleado_3,2,False,False,True,caso3
357,empleado_3,4,False,False,True,caso3
358,aspirante_4,2,False,False,True,caso5
359,empleado_2,2,True,True,True,caso1
360,aspirante_3,4,False,False,True,caso5
361,aspirante_4,4,False,False,True,caso4
362,aspirante_2,3,False,False,True,caso5
363,empleado_4,4,False,False,False,caso2
364,empleado_4,1,False,False,True,caso3
365,aspirante_2,2,False,False,True,caso4
366,empleado_4,4,False,False,False,caso2
367,empleado_4,4,False,False,False,caso2
368,empleado_3,3,False,False,False,caso2
369,aspirante_2,2,False,False,True,caso4
370,empleado_4,3,False,False,True,caso3
371,empleado_3,3,True,True,True,caso1
372,aspirante_3,3,False,False,True,caso4
373,empleado_3,1,False,False,True,caso3
374,empleado_2,2,False,False,False,caso2
375,empleado_2,2,False,False,False,caso2
376,empleado_2,3,False,False,True,caso3
377,empleado_3,3,False,False,False,caso2
378,aspirante_4,4,False,False,True,caso4
379,aspirante_3,1,False,False,True,caso5
380,empleado_3,3,True,True,True,caso1
381,aspirante_1,1,False,False,True,caso4
382,empleado_2,2,False,False,False,caso2
383,empleado_3,3,False,False,False,caso2
384,empleado_3,4,False,False,True,caso3
385,empleado_1,4,False,False,True,caso3
386,aspirante_4,1,False,False,True,caso5
387,aspirante_2,2,False,False,True,caso4
388,empleado_3,2,False,False,True,caso3
389,empleado_1,1,True,True,True,caso1
390,aspirante_2,3,False,False,True,caso5
391,empleado_3,1,False,False,True,caso3
392,empleado_1,1,True,True,True,caso1
393,aspirante_4,4,False,False,True,caso4
394,empleado_4,4,False,False,False,caso2
395,aspirante_1,1,False,False,True,caso4
396,aspirante_3,3,False,False,True,caso4
397,empleado_1,1,False,False,False,caso2
398,aspirante_2,1,False,False,True,caso5
399,empleado_1,1,False,False,False,caso2
400,aspirante_3,1,False,False,True,caso5
401,aspirante_4,4,False,False,True,caso4
402,empleado_2,2,True,True,True,caso1
403,empleado_4,4,False,False,False,caso2
404,empleado_1,4,False,False,True,caso3
405,aspirante_1,1,False,False,True,caso4
406,empleado_4,4,False,False,False,caso2
407,aspirante_3,4,False,False,True,caso5
408,aspirante_1,1,False,False,True,caso4
409,empleado_2,2,True,True,True,caso1
410,aspirante_2,4,False,False,True,caso5
411,empleado_4,1,False,False,True,caso3
412,empleado_3,3,False,False,False,caso2
413,empleado_1,1,False,False,False,caso2
414,empleado_4,4,True,True,True,caso1
415,empleado_3,3,True,True,True,caso1
416,aspirante_2,2,False,False,True,caso4
417,empleado_4,4,True,True,True,caso1
418,empleado_3,3,False,False,False,caso2
419,aspirante_4,4,False,False,True,caso4
420,empleado_4,4,False,False,False,caso2
421,empleado_4,4,True,True,True,caso1
422,aspirante_4,4,False,False,True,caso4
423,empleado_1,2,False,False,True,caso3
424,aspirante_2,2,False,False,True,caso4
425,empleado_2,2,True,True,True,caso1
426,empleado_4,4,False,False,False,caso2
427,aspirante_1,4,False,False,True,caso5
428,aspirante_2,4,False,False,True,caso5
429,empleado_2,2,False,False,False,caso2
430,empleado_1,1,True,True,True,caso1
431,empleado_3,3,True,True,True,caso1
432,aspirante_4,2,False,False,True,caso5
433,empleado_4,4,True,True,True,caso1
434,empleado_1,1,True,True,True,caso1
435,empleado_3,3,False,False,False,caso2
436,empleado_4,2,False,False,True,caso3
437,empleado_3,3,False,False,False,caso2
438,empleado_3,3,False,False,False,caso2
439,empleado_2,2,True,True,True,caso1
440,empleado_1,1,True,True,True,caso1
441,aspirante_1,3,False,False,True,caso5
442,aspirante_3,1,False,False,True,caso5
443,empleado_2,1,False,False,True,caso3
444,empleado_3,3,False,False,False,caso2
445,empleado_4,1,False,False,True,caso3
446,aspirante_4,4,False,False,True,caso4
447,empleado_1,2,False,False,True,caso3
448,empleado_2,2,False,False,False,caso2
449,empleado_3,3,False,False,False,caso2
450,empleado_4,4,False,False,False,caso2
451,aspirante_4,4,False,False,True,caso4
452,aspirante_4,2,False,False,True,caso5
453,aspirante_4,4,False,False,True,caso4
454,empleado_1,1,True,True,True,caso1
455,aspirante_1,1,False,False,True,caso4
456,aspirante_4,3,False,False,True,caso5
457,aspirante_2,3,False,False,True,caso5
458,aspirante_3,3,False,False,True,caso4
459,aspirante_4,4,False,False,True,caso4
460,aspirante_2,3,False,False,True,caso5
461,empleado_4,2,False,False,True,caso3
462,empleado_4,2,False,False,True,caso3
463,empleado_2,2,True,True,True,caso1
464,empleado_3,1,False,False,True,caso3
465,empleado_2,2,False,False,False,caso2
466,aspirante_4,1,False,False,True,caso5
467,empleado_3,1,False,False,True,caso3
468,empleado_2,2,True,True,True,caso1
469,aspirante_2,2,False,False,True,caso4
470,aspirante_4,1,False,False,True,caso5
471,empleado_4,4,False,False,False,caso2
472,empleado_3,3,False,False,False,caso2
473,empleado_2,4,False,False,True,caso3
474,empleado_4,4,False,False,False,caso2
475,aspirante_2,1,False,False,True,caso5
476,empleado_4,4,True,True,True,caso1
477,empleado_4,4,True,True,True,caso1
478,aspirante_2,4,False,False,True,caso5
479,empleado_1,1,True,True,True,caso1
480,empleado_1,3,False,False,True,caso3
481,empleado_1,1,False,False,False,caso2
482,aspirante_4,4,False,False,True,caso4
483,aspirante_1,4,False,False,True,caso5
484,aspirante_4,1,False,False,True,caso5
485,aspirante_2,1,False,False,True,caso5
486,empleado_1,1,True,True,True,caso1
487,aspirante_2,1,False,False,True,caso5
488,empleado_1,2,False,False,True,caso3
489,aspirante_3,2,False,False,True,caso5
490,empleado_4,4,True,True,True,caso1
491,aspirante_1,3,False,False,True,caso5
492,empleado_4,4,False,False,False,caso2
493,empleado_3,4,False,False,True,caso3
494,empleado_1,1,False,False,False,caso2
495,empleado_2,2,True,True,True,caso1
496,empleado_4,4,True,True,True,caso1
497,empleado_3,3,True,True,True,caso1
498,empleado_1,1,False,False,False,caso2
499,aspirante_1,3,False,False,True,caso5
500,empleado_1,1,True,True,True,caso1
501,aspirante_4,4,False,False,True,caso4
502,empleado_3,3,True,True,True,caso1
503,empleado_4,4,False,False,False,caso2
504,aspirante_1,3,False,False,True,caso5
505,aspirante_4,2,False,False,True,caso5
506,aspirante_4,4,False,False,True,caso4
507,empleado_1,1,False,False,False,caso2
508,aspirante_3,3,False,False,True,caso4
509,aspirante_2,2,False,False,True,caso4
510,empleado_4,1,False,False,True,caso3
511,empleado_2,2,False,False,False,caso2
512,empleado_3,1,False,False,True,caso3
513,empleado_3,3,True,True,True,caso1
514,empleado_1,3,False,False,True,caso3
515,aspirante_3,3,False,False,True,caso4
516,aspirante_3,2,False,False,True,caso5
517,aspirante_1,3,False,False,True,caso5
518,aspirante_3,1,False,False,True,caso5
519,empleado_2,2,True,True,True,caso1
520,aspirante_2,4,False,False,True,caso5
521,empleado_3,3,True,True,True,caso1
522,empleado_3,4,False,False,True,caso3
523,empleado_4,4,True,True,True,caso1
524,aspirante_1,3,False,False,True,caso5
525,empleado_3,4,False,False,True,caso3
526,empleado_3,4,False,False,True,caso3
527,empleado_2,2,False,False,False,caso2
528,aspirante_3,4,False,False,True,caso5
529,aspirante_3,3,False,False,True,caso4
530,empleado_4,2,False,False,True,caso3
531,aspirante_4,1,False,False,True,caso5
532,aspirante_1,1,False,False,True,caso4
533,aspirante_3,4,False,False,True,caso5
534,aspirante_1,1,False,False,True,caso4
535,aspirante_3,3,False,False,True,caso4
536,aspirante_3,3,False,False,True,caso4
537,empleado_1,4,False,False,True,caso3
538,empleado_3,3,True,True,True,caso1
539,empleado_1,1,False,False,False,caso2
540,aspirante_3,3,False,False,True,caso4
541,empleado_3,1,False,False,True,caso3
542,aspirante_1,4,False,False,True,caso5
543,aspirante_1,4,False,False,True,caso5
544,empleado_4,4,False,False,False,caso2
545,aspirante_2,4,False,False,True,caso5
546,empleado_2,2,True,True,True,caso1
547,aspirante_1,2,False,False,True,caso5
548,empleado_1,1,True,True,True,caso1
549,empleado_2,4,False,False,True,caso3
550,aspirante_2,1,False,False,True,caso5
551,aspirante_1,4,False,False,True,caso5
552,aspirante_4,1,False,False,True,caso5
553,aspirante_2,3,False,False,True,caso5
554,aspirante_4,2,False,False,True,caso5
555,aspirante_4,2,False,False,True,caso5
556,aspirante_1,1,False,False,True,caso4
557,empleado_1,3,False,False,True,caso3
558,empleado_3,3,True,True,True,caso1
559,empleado_4,1,False,False,True,caso3
560,aspirante_1,2,False,False,True,caso5
561,empleado_2,2,False,False,False,caso2
562,aspirante_1,1,False,False,True,caso4
563,empleado_1,4,False,False,True,caso3
564,empleado_2,2,True,True,True,caso1
565,aspirante_2,1,False,False,True,caso5
566,aspirante_2,4,False,False,True,caso5
567,aspirante_1,4,False,False,True,caso5
568,empleado_3,1,False,False,True,caso3
569,empleado_1,4,False,False,True,caso3
570,empleado_1,1,True,True,True,caso1
571,empleado_2,2,False,False,False,caso2
572,aspirante_3,1,False,False,True,caso5
573,empleado_3,3,False,False,False,caso2
574,empleado_4,4,False,False,False,caso2
575,empleado_3,3,True,True,True,caso1
576,aspirante_1,3,False,False,True,caso5
577,empleado_2,2,False,False,False,caso2
578,empleado_4,4,False,False,False,caso2
579,empleado_2,2,False,False,False,caso2
580,empleado_2,2,True,True,True,caso1
581,empleado_3,3,False,False,False,caso2
582,aspirante_1,1,False,False,True,caso4
583,aspirante_3,3,False,False,True,caso4
584,empleado_3,3,True,True,True,caso1
585,aspirante_1,1,False,False,True,caso4
586,aspirante_1,4,False,False,True,caso5
587,aspirante_3,3,False,False,True,caso4
588,empleado_1,1,True,True,True,caso1
589,aspirante_2,2,False,False,True,caso4
590,aspirante_4,4,False,False,True,caso4
591,empleado_1,2,False,False,True,caso3
592,aspirante_4,4,False,False,True,caso4
593,aspirante_3,4,False,False,True,caso5
594,empleado_2,2,False,False,False,caso2
595,aspirante_3,1,False,False,True,caso5
596,empleado_2,2,True,True,True,caso1
597,aspirante_4,4,False,False,True,caso4
598,aspirante_2,4,False,False,True,caso5
599,aspirante_1,2,False,False,True,caso5
600,empleado_4,3,False,False,True,caso3
601,aspirante_2,4,False,False,True,caso5
602,empleado_1,3,False,False,True,caso3
603,empleado_1,4,False,False,True,caso3
604,empleado_1,1,True,True,True,caso1
605,empleado_4,4,False,False,False,caso2
606,aspirante_3,2,False,False,True,caso5
607,empleado_2,2,False,False,False,caso2
608,empleado_4,3,False,False,True,caso3
609,empleado_2,2,False,False,False,caso2
610,empleado_3,3,False,False,False,caso2
611,aspirante_3,2,False,False,True,caso5
612,empleado_2,2,True,True,True,caso1
613,empleado_1,1,True,True,True,caso1
614,aspirante_3,4,False,False,True,caso5
615,empleado_3,3,False,False,False,caso2
616,empleado_3,2,False,False,True,caso3
617,aspirante_4,3,False,False,True,caso5
618,empleado_3,3,False,False,False,caso2
619,empleado_1,1,False,False,False,caso2
620,empleado_3,3,False,False,False,caso2
621,empleado_3,3,False,False,False,caso2
622,empleado_2,2,True,True,True,caso1
623,empleado_2,2,True,True,True,caso1
624,empleado_2,2,False,False,False,caso2
625,aspirante_4,3,False,False,True,caso5
626,empleado_2,2,False,False,False,caso2
627,aspirante_1,2,False,False,True,caso5
628,empleado_1,3,False,False,True,caso3
629,aspirante_2,3,False,False,True,caso5
630,empleado_4,4,False,False,False,caso2
631,empleado_3,1,False,False,True,caso3
632,aspirante_3,4,False,False,True,caso5
633,empleado_4,4,True,True,True,caso1
634,aspirante_3,3,False,False,True,caso4
635,empleado_3,3,False,False,False,caso2
636,aspirante_3,3,False,False,True,caso4
637,aspirante_3,3,False,False,True,caso4
638,aspirante_4,4,False,False,True,caso4
639,empleado_4,4,True,True,True,caso1
640,empleado_4,4,True,True,True,caso1
641,aspirante_1,2,False,False,True,caso5
642,aspirante_1,1,False,False,True,caso4
643,empleado_1,3,False,False,True,caso3
644,aspirante_4,4,False,False,True,caso4
645,aspirante_3,4,False,False,True,caso5
646,empleado_4,4,False,False,False,caso2
647,empleado_4,4,True,True,True,caso1
648,empleado_3,3,True,True,True,caso1
649,empleado_2,2,False,False,False,caso2
650,aspirante_3,3,False,False,True,caso4
651,empleado_4,4,False,False,False,caso2
652,aspirante_4,4,False,False,True,caso4
653,empleado_2,2,False,False,False,caso2
654,empleado_3,3,False,False,False,caso2
655,aspirante_1,2,False,False,True,caso5
656,empleado_1,1,True,True,True,caso1
657,aspirante_4,3,False,False,True,caso5
658,empleado_4,4,True,True,True,caso1
659,empleado_4,1,False,False,True,caso3
660,empleado_4,1,False,False,True,caso3
661,aspirante_3,2,False,False,True,caso5
662,empleado_3,3,True,True,True,caso1
663,aspirante_2,4,False,False,True,caso5
664,empleado_4,4,False,False,False,caso2
665,aspirante_1,1,False,False,True,caso4
666,empleado_1,1,False,False,False,caso2
667,empleado_1,2,False,False,True,caso3
668,empleado_4,4,True,True,True,caso1
669,empleado_3,2,False,False,True,caso3
670,aspirante_1,1,False,False,True,caso4
671,aspirante_1,3,False,False,True,caso5
672,empleado_1,1,False,False,False,caso2
673,empleado_1,1,True,True,True,caso1
674,empleado_4,4,True,True,True,caso1
675,aspirante_1,1,False,False,True,caso4
676,empleado_2,2,False,False,False,caso2
677,empleado_1,1,True,True,True,caso1
678,aspirante_1,2,False,False,True,caso5
679,empleado_3,4,False,False,True,caso3
680,aspirante_1,3,False,False,True,caso5
681,aspirante_1,2,False,False,True,caso5
682,empleado_4,4,False,False,False,caso2
