ciclo,userId,contratoId,intento_exitoso,operacion_exitosa,token_valido,caso
169,empleado_1,1,True,True,True,caso1
170,empleado_2,2,True,True,True,caso1
171,empleado_4,4,True,True,True,caso1
172,empleado_2,2,False,False,False,caso2
173,empleado_4,4,True,True,True,caso1
174,aspirante_1,1,False,False,True,caso4
175,aspirante_1,1,False,False,True,caso4
176,empleado_3,3,False,False,False,caso2
177,empleado_1,1,False,False,False,caso2
178,empleado_2,2,True,True,True,caso1
179,empleado_1,10,False,False,True,caso3
180,empleado_4,4,False,False,False,caso2
181,aspirante_1,1,False,False,True,caso4
182,empleado_4,5,False,False,True,caso3
183,empleado_1,1,True,True,True,caso1
184,empleado_1,1,False,False,False,caso2
185,aspirante_3,3,False,False,True,caso4
186,empleado_3,3,True,True,True,caso1
187,empleado_4,9,False,False,True,caso3
188,empleado_4,4,True,True,True,caso1
189,empleado_2,2,True,True,True,caso1
190,empleado_4,4,True,True,True,caso1
191,empleado_2,2,True,True,True,caso1
192,aspirante_2,2,False,False,True,caso4
193,aspirante_1,1,False,False,True,caso4
194,empleado_4,4,False,False,False,caso2
195,aspirante_3,3,False,False,True,caso4
196,empleado_1,1,True,True,True,caso1
197,empleado_3,3,True,True,True,caso1
198,empleado_2,2,True,True,True,caso1
199,empleado_2,2,True,True,True,caso1
200,aspirante_4,4,False,False,True,caso4
201,empleado_4,4,False,False,False,caso2
202,empleado_2,2,True,True,True,caso1
203,empleado_4,4,True,True,True,caso1
204,empleado_1,1,True,True,True,caso1
205,empleado_4,7,False,False,True,caso3
206,empleado_1,1,True,True,True,caso1
207,empleado_3,3,True,True,True,caso1
208,empleado_2,2,True,True,True,caso1
209,empleado_2,5,False,False,True,caso3
210,empleado_3,3,True,True,True,caso1
211,aspirante_3,3,False,False,True,caso4
212,empleado_1,1,True,True,True,caso1
213,aspirante_2,2,False,False,True,caso4
214,empleado_1,1,True,True,True,caso1
215,empleado_1,1,False,False,False,caso2
216,empleado_2,2,True,True,True,caso1
217,empleado_2,2,True,True,True,caso1
218,empleado_4,4,False,False,False,caso2
219,empleado_1,8,False,False,True,caso3
220,empleado_2,2,True,True,True,caso1
221,aspirante_2,2,False,False,True,caso4
222,empleado_1,6,False,False,True,caso3
223,aspirante_1,1,False,False,True,caso4
224,aspirante_3,3,False,False,True,caso4
225,empleado_1,8,False,False,True,caso3
226,empleado_3,5,False,False,True,caso3
227,empleado_1,1,False,False,False,caso2
228,aspirante_1,1,False,False,True,caso4
229,empleado_2,2,True,True,True,caso1
230,aspirante_1,1,False,False,True,caso4
231,empleado_3,3,True,True,True,caso1
232,empleado_1,1,False,False,False,caso2
233,empleado_4,9,False,False,True,caso3
234,empleado_4,4,True,True,True,caso1
235,empleado_4,4,True,True,True,caso1
236,empleado_2,2,True,True,True,caso1
237,empleado_2,2,False,False,False,caso2
238,empleado_2,2,True,True,True,caso1
239,empleado_1,6,False,False,True,caso3
240,empleado_1,1,False,False,False,caso2
241,empleado_1,8,False,False,True,caso3
242,empleado_1,6,False,False,True,caso3
243,empleado_3,3,False,False,False,caso2
244,empleado_2,2,True,True,True,caso1
245,empleado_3,3,True,True,True,caso1
246,empleado_2,6,False,False,True,caso3
247,aspirante_2,2,False,False,True,caso4
248,empleado_3,3,True,True,True,caso1
249,empleado_3,3,False,False,False,caso2
250,empleado_1,1,True,True,True,caso1
251,empleado_2,2,True,True,True,caso1
252,empleado_3,3,False,False,False,caso2
253,aspirante_2,2,False,False,True,caso4
254,empleado_4,6,False,False,True,caso3
255,empleado_2,2,True,True,True,caso1
256,aspirante_2,2,False,False,True,caso4
257,empleado_4,4,True,True,True,caso1
258,empleado_3,3,True,True,True,caso1
259,aspirante_3,3,False,False,True,caso4
260,empleado_2,2,True,True,True,caso1
261,empleado_3,3,False,False,False,caso2
262,aspirante_2,2,False,False,True,caso4
263,aspirante_4,4,False,False,True,caso4
264,empleado_2,9,False,False,True,caso3
265,aspirante_4,4,False,False,True,caso4
266,aspirante_2,2,False,False,True,caso4
267,empleado_2,2,True,True,True,caso1
268,aspirante_2,2,False,False,True,caso4
269,empleado_4,4,True,True,True,caso1
270,aspirante_4,4,False,False,True,caso4
271,empleado_3,5,False,False,True,caso3
272,empleado_3,9,False,False,True,caso3
273,empleado_1,1,True,True,True,caso1
274,empleado_1,1,True,True,True,caso1
275,aspirante_3,3,False,False,True,caso4
276,empleado_3,6,False,False,True,caso3
277,aspirante_3,3,False,False,True,caso4
278,empleado_4,4,True,True,True,caso1
279,aspirante_4,4,False,False,True,caso4
280,empleado_3,3,False,False,False,caso2
281,empleado_4,4,True,True,True,caso1
282,empleado_4,4,True,True,True,caso1
283,aspirante_4,4,False,False,True,caso4
284,aspirante_2,2,False,False,True,caso4
285,aspirante_4,4,False,False,True,caso4
286,empleado_2,2,True,True,True,caso1
287,empleado_4,4,True,True,True,caso1
288,empleado_1,1,True,True,True,caso1
289,empleado_3,3,True,True,True,caso1
290,empleado_4,4,True,True,True,caso1
291,aspirante_4,4,False,False,True,caso4
292,empleado_1,1,True,True,True,caso1
293,empleado_2,2,False,False,False,caso2
294,empleado_4,4,True,True,True,caso1
295,empleado_4,4,True,True,True,caso1
296,empleado_2,9,False,False,True,caso3
297,empleado_1,1,True,True,True,caso1
298,empleado_3,3,True,True,True,caso1
299,aspirante_1,1,False,False,True,caso4
300,aspirante_1,1,False,False,True,caso4
301,empleado_2,2,False,False,False,caso2
302,empleado_4,6,False,False,True,caso3
303,empleado_4,10,False,False,True,caso3
304,empleado_1,1,True,True,True,caso1
305,empleado_1,1,False,False,False,caso2
306,empleado_4,4,False,False,False,caso2
307,empleado_3,10,False,False,True,caso3
308,empleado_3,6,False,False,True,caso3
309,empleado_2,2,True,True,True,caso1
310,empleado_4,7,False,False,True,caso3
311,empleado_3,3,True,True,True,caso1
312,empleado_4,7,False,False,True,caso3
313,aspirante_1,1,False,False,True,caso4
314,empleado_3,3,True,True,True,caso1
315,empleado_2,2,True,True,True,caso1
316,empleado_1,10,False,False,True,caso3
317,empleado_4,4,True,True,True,caso1
318,empleado_4,4,True,True,True,caso1
319,empleado_4,4,True,True,True,caso1
320,empleado_1,7,False,False,True,caso3
321,empleado_4,5,False,False,True,caso3
322,aspirante_2,2,False,False,True,caso4
323,empleado_3,3,False,False,False,caso2
324,empleado_2,2,False,False,False,caso2
325,empleado_3,7,False,False,True,caso3
326,empleado_2,2,False,False,False,caso2
327,aspirante_3,3,False,False,True,caso4
328,empleado_3,3,True,True,True,caso1
329,empleado_2,2,True,True,True,caso1
330,aspirante_4,4,False,False,True,caso4
331,aspirante_3,3,False,False,True,caso4
332,empleado_1,5,False,False,True,caso3
333,aspirante_4,4,False,False,True,caso4
334,aspirante_2,2,False,False,True,caso4
335,empleado_1,1,False,False,False,caso2
336,aspirante_1,1,False,False,True,caso4
337,aspirante_1,1,False,False,True,caso4
338,empleado_3,3,True,True,True,caso1
339,aspirante_3,3,False,False,True,caso4
340,aspirante_2,2,False,False,True,caso4
341,empleado_3,7,False,False,True,caso3
342,empleado_3,3,False,False,False,caso2
343,empleado_3,3,False,False,False,caso2
344,empleado_3,5,False,False,True,caso3
345,empleado_1,7,False,False,True,caso3
346,empleado_2,2,True,True,True,caso1
347,empleado_3,9,False,False,True,caso3
348,empleado_4,4,True,True,True,caso1
349,empleado_3,3,True,True,True,caso1
350,empleado_4,4,True,True,True,caso1
351,empleado_2,2,False,False,False,caso2
352,empleado_1,1,True,True,True,caso1
353,empleado_4,4,True,True,True,caso1
354,empleado_1,1,False,False,False,caso2
355,empleado_1,10,False,False,True,caso3
356,empleado_4,9,False,False,True,caso3
357,empleado_1,1,False,False,False,caso2
358,empleado_3,3,True,True,True,caso1
359,empleado_4,10,False,False,True,caso3
360,empleado_1,5,False,False,True,caso3
361,empleado_1,1,True,True,True,caso1
362,empleado_2,2,False,False,False,caso2
363,empleado_2,2,False,False,False,caso2
364,empleado_4,4,True,True,True,caso1
365,aspirante_3,3,False,False,True,caso4
366,empleado_1,7,False,False,True,caso3
367,empleado_2,2,True,True,True,caso1
368,aspirante_1,1,False,False,True,caso4
369,empleado_2,10,False,False,True,caso3
370,aspirante_4,4,False,False,True,caso4
371,empleado_2,2,False,False,False,caso2
372,empleado_4,4,True,True,True,caso1
373,empleado_1,5,False,False,True,caso3
374,aspirante_3,3,False,False,True,caso4
375,aspirante_3,3,False,False,True,caso4
376,empleado_4,4,True,True,True,caso1
377,empleado_4,4,True,True,True,caso1
378,empleado_2,2,True,True,True,caso1
379,empleado_4,4,True,True,True,caso1
380,empleado_2,2,False,False,False,caso2
381,aspirante_2,2,False,False,True,caso4
382,empleado_4,4,True,True,True,caso1
383,empleado_1,1,False,False,False,caso2
384,empleado_2,2,False,False,False,caso2
385,empleado_1,1,False,False,False,caso2
386,aspirante_3,3,False,False,True,caso4
387,aspirante_2,2,False,False,True,caso4
388,empleado_1,1,False,False,False,caso2
389,empleado_1,1,False,False,False,caso2
390,empleado_2,10,False,False,True,caso3
391,empleado_4,4,True,True,True,caso1
392,empleado_3,3,True,True,True,caso1
393,empleado_1,1,True,True,True,caso1
394,empleado_1,1,True,True,True,caso1
395,empleado_1,1,False,False,False,caso2
396,empleado_1,1,True,True,True,caso1
397,aspirante_3,3,False,False,True,caso4
398,aspirante_2,2,False,False,True,caso4
399,empleado_4,4,True,True,True,caso1
400,empleado_3,3,True,True,True,caso1
401,empleado_1,1,True,True,True,caso1
402,empleado_1,1,True,True,True,caso1
403,empleado_1,1,False,False,False,caso2
404,empleado_3,3,True,True,True,caso1
405,aspirante_1,1,False,False,True,caso4
406,empleado_2,2,False,False,False,caso2
407,empleado_1,1,False,False,False,caso2
408,aspirante_3,3,False,False,True,caso4
409,aspirante_2,2,False,False,True,caso4
410,empleado_2,2,False,False,False,caso2
411,empleado_2,2,True,True,True,caso1
412,empleado_3,3,True,True,True,caso1
413,empleado_3,3,True,True,True,caso1
414,empleado_1,1,False,False,False,caso2
415,empleado_2,2,True,True,True,caso1
416,empleado_1,9,False,False,True,caso3
417,empleado_2,2,True,True,True,caso1
418,empleado_4,4,False,False,False,caso2
419,empleado_3,3,False,False,False,caso2
420,empleado_3,3,False,False,False,caso2
421,empleado_2,2,False,False,False,caso2
422,aspirante_3,3,False,False,True,caso4
423,aspirante_2,2,False,False,True,caso4
424,empleado_2,2,True,True,True,caso1
425,empleado_1,8,False,False,True,caso3
426,empleado_2,2,True,True,True,caso1
427,empleado_2,2,False,False,False,caso2
428,empleado_4,4,True,True,True,caso1
429,empleado_3,7,False,False,True,caso3
430,empleado_3,3,False,False,False,caso2
431,empleado_4,8,False,False,True,caso3
432,empleado_4,4,True,True,True,caso1
433,empleado_4,4,True,True,True,caso1
434,empleado_2,2,False,False,False,caso2
435,empleado_3,3,False,False,False,caso2
436,empleado_4,4,False,False,False,caso2
437,empleado_1,1,True,True,True,caso1
438,empleado_3,3,True,True,True,caso1
439,empleado_3,6,False,False,True,caso3
440,empleado_2,2,True,True,True,caso1
441,aspirante_4,4,False,False,True,caso4
442,empleado_1,1,True,True,True,caso1
443,aspirante_2,2,False,False,True,caso4
444,empleado_4,4,True,True,True,caso1
445,empleado_4,4,False,False,False,caso2
446,empleado_4,10,False,False,True,caso3
447,aspirante_4,4,False,False,True,caso4
448,empleado_2,2,True,True,True,caso1
449,empleado_2,2,True,True,True,caso1
450,empleado_3,9,False,False,True,caso3
451,empleado_1,1,True,True,True,caso1
452,empleado_1,10,False,False,True,caso3
453,empleado_3,6,False,False,True,caso3
454,aspirante_4,4,False,False,True,caso4
455,empleado_4,4,True,True,True,caso1
456,empleado_4,6,False,False,True,caso3
457,empleado_3,5,False,False,True,caso3
458,empleado_4,7,False,False,True,caso3
459,empleado_1,1,False,False,False,caso2
460,empleado_2,5,False,False,True,caso3
461,empleado_1,1,True,True,True,caso1
462,aspirante_1,1,False,False,True,caso4
463,aspirante_3,3,False,False,True,caso4
464,aspirante_4,4,False,False,True,caso4
465,aspirante_1,1,False,False,True,caso4
466,empleado_3,3,False,False,False,caso2
467,empleado_4,4,False,False,False,caso2
468,aspirante_4,4,False,False,True,caso4
469,empleado_1,10,False,False,True,caso3
470,empleado_3,3,True,True,True,caso1
471,empleado_2,2,True,True,True,caso1
472,aspirante_4,4,False,False,True,caso4
473,empleado_3,5,False,False,True,caso3
474,empleado_3,3,False,False,False,caso2
475,empleado_1,1,False,False,False,caso2
476,empleado_2,2,True,True,True,caso1
477,empleado_4,8,False,False,True,caso3
478,empleado_4,4,True,True,True,caso1
479,empleado_2,8,False,False,True,caso3
480,aspirante_2,2,False,False,True,caso4
481,empleado_2,2,True,True,True,caso1
482,empleado_2,2,True,True,True,caso1
483,aspirante_1,1,False,False,True,caso4
484,empleado_4,5,False,False,True,caso3
485,aspirante_2,2,False,False,True,caso4
486,empleado_3,3,True,True,True,caso1
487,aspirante_3,3,False,False,True,caso4
488,aspirante_1,1,False,False,True,caso4
489,empleado_4,4,True,True,True,caso1
490,empleado_2,8,False,False,True,caso3
491,empleado_1,1,True,True,True,caso1
492,empleado_2,7,False,False,True,caso3
493,empleado_1,8,False,False,True,caso3
494,empleado_4,8,False,False,True,caso3
495,empleado_1,9,False,False,True,caso3
496,empleado_1,1,True,True,True,caso1
497,empleado_2,2,True,True,True,caso1
498,aspirante_1,1,False,False,True,caso4
499,empleado_1,1,True,True,True,caso1
500,empleado_4,4,False,False,False,caso2
501,empleado_3,10,False,False,True,caso3
502,empleado_1,1,True,True,True,caso1
503,empleado_3,3,True,True,True,caso1
504,empleado_3,3,True,True,True,caso1
505,empleado_1,1,True,True,True,caso1
506,empleado_2,2,False,False,False,caso2
507,empleado_3,10,False,False,True,caso3
508,empleado_4,4,True,True,True,caso1
509,empleado_4,4,False,False,False,caso2
510,empleado_1,1,False,False,False,caso2
511,empleado_1,1,True,True,True,caso1
512,empleado_2,9,False,False,True,caso3
513,aspirante_3,3,False,False,True,caso4
514,empleado_1,1,False,False,False,caso2
515,empleado_2,2,True,True,True,caso1
516,empleado_2,2,True,True,True,caso1
517,empleado_4,4,True,True,True,caso1
518,empleado_4,4,True,True,True,caso1
519,empleado_3,3,True,True,True,caso1
520,empleado_1,1,True,True,True,caso1
521,empleado_2,2,True,True,True,caso1
522,empleado_1,6,False,False,True,caso3
523,empleado_4,4,True,True,True,caso1
524,empleado_2,2,True,True,True,caso1
525,empleado_2,2,True,True,True,caso1
526,empleado_4,4,True,True,True,caso1
527,empleado_4,4,False,False,False,caso2
528,empleado_4,4,False,False,False,caso2
529,empleado_4,4,False,False,False,caso2
530,empleado_4,4,True,True,True,caso1
531,aspirante_1,1,False,False,True,caso4
532,empleado_2,2,False,False,False,caso2
533,empleado_2,2,False,False,False,caso2
534,empleado_4,7,False,False,True,caso3
535,empleado_2,2,False,False,False,caso2
536,empleado_4,4,False,False,False,caso2
537,aspirante_1,1,False,False,True,caso4
538,empleado_1,1,True,True,True,caso1
539,empleado_4,4,False,False,False,caso2
540,empleado_3,3,True,True,True,caso1
541,empleado_1,8,False,False,True,caso3
542,empleado_2,10,False,False,True,caso3
543,empleado_2,2,True,True,True,caso1
544,empleado_1,1,False,False,False,caso2
545,empleado_3,3,True,True,True,caso1
546,empleado_1,1,False,False,False,caso2
547,empleado_1,1,True,True,True,caso1
548,empleado_3,7,False,False,True,caso3
549,aspirante_2,2,False,False,True,caso4
550,empleado_1,1,True,True,True,caso1
551,empleado_4,9,False,False,True,caso3
552,empleado_3,3,True,True,True,caso1
553,empleado_2,2,False,False,False,caso2
554,empleado_4,4,True,True,True,caso1
555,aspirante_4,4,False,False,True,caso4
556,aspirante_3,3,False,False,True,caso4
557,empleado_2,2,False,False,False,caso2
558,empleado_2,2,True,True,True,caso1
559,aspirante_4,4,False,False,True,caso4
560,empleado_3,8,False,False,True,caso3
561,empleado_3,3,True,True,True,caso1
562,aspirante_1,1,False,False,True,caso4
563,empleado_2,2,True,True,True,caso1
564,empleado_4,4,True,True,True,caso1
565,empleado_3,5,False,False,True,caso3
566,aspirante_2,2,False,False,True,caso4
567,aspirante_4,4,False,False,True,caso4
568,empleado_1,1,False,False,False,caso2
569,empleado_3,3,False,False,False,caso2
570,empleado_1,1,True,True,True,caso1
571,aspirante_3,3,False,False,True,caso4
572,aspirante_2,2,False,False,True,caso4
573,empleado_4,4,False,False,False,caso2
574,empleado_3,3,False,False,False,caso2
575,empleado_1,1,False,False,False,caso2
576,empleado_3,3,True,True,True,caso1
577,empleado_1,1,True,True,True,caso1
578,empleado_3,10,False,False,True,caso3
579,aspirante_3,3,False,False,True,caso4
580,empleado_1,1,False,False,False,caso2
581,aspirante_4,4,False,False,True,caso4
582,aspirante_4,4,False,False,True,caso4
583,aspirante_3,3,False,False,True,caso4
584,empleado_4,5,False,False,True,caso3
585,empleado_2,2,False,False,False,caso2
586,empleado_1,1,False,False,False,caso2
587,empleado_1,5,False,False,True,caso3
588,empleado_2,7,False,False,True,caso3
589,aspirante_4,4,False,False,True,caso4
590,empleado_2,2,True,True,True,caso1
591,empleado_1,6,False,False,True,caso3
592,empleado_1,1,True,True,True,caso1
593,aspirante_1,1,False,False,True,caso4
594,empleado_4,4,True,True,True,caso1
595,empleado_4,4,True,True,True,caso1
596,empleado_2,2,True,True,True,caso1
597,empleado_4,4,True,True,True,caso1
598,empleado_2,5,False,False,True,caso3
599,aspirante_3,3,False,False,True,caso4
600,empleado_3,3,False,False,False,caso2
601,empleado_3,5,False,False,True,caso3
602,empleado_1,1,False,False,False,caso2
603,empleado_1,1,False,False,False,caso2
604,empleado_1,1,True,True,True,caso1
605,empleado_4,4,True,True,True,caso1
606,empleado_4,4,True,True,True,caso1
607,empleado_4,4,True,True,True,caso1
608,aspirante_2,2,False,False,True,caso4
609,empleado_1,10,False,False,True,caso3
610,empleado_2,2,True,True,True,caso1
611,empleado_1,1,False,False,False,caso2
612,empleado_3,3,True,True,True,caso1
613,aspirante_2,2,False,False,True,caso4
614,empleado_1,1,False,False,False,caso2
615,empleado_3,3,True,True,True,caso1
616,empleado_2,2,False,False,False,caso2
617,empleado_1,8,False,False,True,caso3
618,empleado_3,3,False,False,False,caso2
619,empleado_4,4,True,True,True,caso1
620,empleado_2,2,False,False,False,caso2
621,empleado_3,3,False,False,False,caso2
622,aspirante_2,2,False,False,True,caso4
623,empleado_4,4,False,False,False,caso2
624,empleado_1,1,True,True,True,caso1
625,empleado_3,5,False,False,True,caso3
626,empleado_1,1,True,True,True,caso1
627,aspirante_3,3,False,False,True,caso4
628,aspirante_3,3,False,False,True,caso4
629,aspirante_3,3,False,False,True,caso4
630,empleado_4,4,True,True,True,caso1
631,empleado_2,10,False,False,True,caso3
632,empleado_2,2,False,False,False,caso2
633,empleado_4,4,False,False,False,caso2
634,empleado_4,4,True,True,True,caso1
635,empleado_3,3,True,True,True,caso1
636,empleado_3,3,False,False,False,caso2
637,empleado_1,1,True,True,True,caso1
638,aspirante_4,4,False,False,True,caso4
639,empleado_1,1,True,True,True,caso1
640,aspirante_1,1,False,False,True,caso4
641,aspirante_1,1,False,False,True,caso4
642,empleado_4,7,False,False,True,caso3
643,aspirante_3,3,False,False,True,caso4
644,empleado_1,1,False,False,False,caso2
645,empleado_3,3,True,True,True,caso1
646,aspirante_1,1,False,False,True,caso4
647,aspirante_1,1,False,False,True,caso4
648,empleado_3,3,True,True,True,caso1
649,aspirante_3,3,False,False,True,caso4
650,aspirante_4,4,False,False,True,caso4
651,empleado_4,4,True,True,True,caso1
652,empleado_4,8,False,False,True,caso3
653,empleado_2,2,False,False,False,caso2
654,empleado_2,7,False,False,True,caso3
655,empleado_4,4,True,True,True,caso1
656,empleado_3,6,False,False,True,caso3
657,empleado_1,1,True,True,True,caso1
658,empleado_3,8,False,False,True,caso3
659,aspirante_3,3,False,False,True,caso4
660,empleado_3,3,True,True,True,caso1
661,aspirante_3,3,False,False,True,caso4
662,empleado_4,4,False,False,False,caso2
663,empleado_4,4,False,False,False,caso2
664,empleado_2,2,True,True,True,caso1
665,empleado_3,3,False,False,False,caso2
666,empleado_1,1,False,False,False,caso2
667,empleado_1,1,True,True,True,caso1
668,empleado_4,8,False,False,True,caso3
669,empleado_1,1,False,False,False,caso2
670,empleado_3,3,False,False,False,caso2
671,empleado_1,1,False,False,False,caso2
672,empleado_3,7,False,False,True,caso3
673,empleado_4,4,True,True,True,caso1
674,empleado_3,3,False,False,False,caso2
675,aspirante_2,2,False,False,True,caso4
676,empleado_4,4,False,False,False,caso2
677,empleado_3,3,False,False,False,caso2
678,aspirante_2,2,False,False,True,caso4
679,empleado_1,1,True,True,True,caso1
680,empleado_1,1,False,False,False,caso2
681,empleado_3,3,False,False,False,caso2
682,empleado_2,2,True,True,True,caso1
683,empleado_2,2,True,True,True,caso1
684,empleado_1,1,True,True,True,caso1
685,empleado_3,3,True,True,True,caso1
686,aspirante_1,1,False,False,True,caso4
687,empleado_1,1,False,False,False,caso2
688,empleado_3,3,True,True,True,caso1
